,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
0,8000.0,1.0,100.0,250.0,80.0,80.0,160.0,80.0,16000.0,100.0,100.0,1.0,1264.9110640673518,3974.0,3974.0,3974.0,996627.8178411406,881418.0125791656,785991.6128062145,979844.9667668784
1,8000.0,1.0,1000.0,250.0,8.0,8.0,16.0,8.0,16000.0,1000.0,1000.0,1.0,4000.0,3985.0,3985.0,3985.0,993107.1433905885,572947.7550386436,343911.05030819855,769120.4016852207
2,8000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3987.0,3987.0,3987.0,998343.6904078585,0.0,0.0,0.0
3,8000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3959.0,3959.0,3959.0,982469.2921291457,0.0,0.0,0.0
4,8000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3987.0,3987.0,3987.0,990141.4229321212,0.0,0.0,0.0
5,8000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3958.0,3958.0,3958.0,988022.673253994,0.0,0.0,0.0
6,8000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3982.0,3982.0,3982.0,996098.2787398861,0.0,0.0,0.0
7,8000.0,1.0,10.0,250.0,800.0,800.0,1600.0,800.0,16000.0,10.0,10.0,1.0,400.0,4023.0,4023.0,4023.0,1012198.4834998006,958935.7994884131,909563.1561669755,1008666.2334836714
8,8000.0,1.0,100.0,250.0,80.0,80.0,160.0,80.0,16000.0,100.0,100.0,1.0,1264.9110640673518,4040.0,4040.0,4040.0,1003794.0318513529,937587.8236284617,887255.4300840732,998348.3891909886
9,8000.0,1.0,1000.0,250.0,8.0,8.0,16.0,8.0,16000.0,1000.0,1000.0,1.0,4000.0,4017.0,4017.0,4017.0,1007559.6923599592,1007220.1038750936,1007247.6517014354,1007508.0467527773
10,8000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3962.0,3962.0,3962.0,989576.3692066811,0.0,0.0,0.0
11,8000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4005.0,4005.0,4005.0,1002792.1136195688,0.0,0.0,0.0
12,8000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3995.0,3995.0,3995.0,1009683.2164493063,0.0,0.0,0.0
13,8000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4048.0,4048.0,4048.0,1016423.301322798,0.0,0.0,0.0
14,8000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4004.0,4004.0,4004.0,1000354.1164638149,0.0,0.0,0.0
15,8000.0,1.0,10.0,250.0,800.0,800.0,1600.0,800.0,16000.0,10.0,10.0,1.0,400.0,3943.0,3943.0,3943.0,990378.7435079452,974961.852902857,962143.3043156185,990107.6021010315
16,8000.0,1.0,100.0,250.0,80.0,80.0,160.0,80.0,16000.0,100.0,100.0,1.0,1264.9110640673518,4014.0,4014.0,4014.0,992201.8300232589,956309.7050766512,927309.402541609,990306.4478291209
17,8000.0,1.0,1000.0,250.0,8.0,8.0,16.0,8.0,16000.0,1000.0,1000.0,1.0,4000.0,4026.0,4026.0,4026.0,1013032.8222276017,1008499.3284844919,1008848.4871659445,1012336.8732450422
18,8000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3966.0,3966.0,3966.0,997007.5751524176,0.0,0.0,0.0
19,8000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4022.0,4022.0,4022.0,1004849.8137633663,0.0,0.0,0.0
20,8000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4009.0,4009.0,4009.0,1002018.4321982355,0.0,0.0,0.0
21,8000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4013.0,4013.0,4013.0,1005378.3778184033,0.0,0.0,0.0
22,8000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4002.0,4002.0,4002.0,1005116.7525474019,0.0,0.0,0.0
23,8000.0,1.0,10.0,250.0,800.0,800.0,1600.0,800.0,16000.0,10.0,10.0,1.0,400.0,3989.0,3989.0,3989.0,997830.1244620106,962516.7780613395,927058.0274673423,996158.6231343184
24,8000.0,1.0,100.0,250.0,80.0,80.0,160.0,80.0,16000.0,100.0,100.0,1.0,1264.9110640673518,3965.0,3965.0,3965.0,992473.099575694,922967.2622534685,867700.8748945936,986479.0436989474
25,8000.0,1.0,1000.0,250.0,8.0,8.0,16.0,8.0,16000.0,1000.0,1000.0,1.0,4000.0,3974.0,3974.0,3974.0,995702.94762873,760925.9660863532,601237.5157697385,911907.5883743807
26,8000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4031.0,4031.0,4031.0,1009188.6738170988,0.0,0.0,0.0
27,8000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4000.0,4000.0,4000.0,996122.2777275783,0.0,0.0,0.0
28,8000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4007.0,4007.0,4007.0,998439.7206899666,0.0,0.0,0.0
29,8000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4017.0,4017.0,4017.0,1002964.713116629,0.0,0.0,0.0
30,8000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3981.0,3981.0,3981.0,994668.5946317944,0.0,0.0,0.0
31,8000.0,1.0,10.0,250.0,800.0,800.0,1600.0,800.0,16000.0,10.0,10.0,1.0,400.0,3940.0,3940.0,3940.0,981102.7071107775,975139.3175372062,968174.200496254,981034.7511113954
32,8000.0,1.0,100.0,250.0,80.0,80.0,160.0,80.0,16000.0,100.0,100.0,1.0,1264.9110640673518,4003.0,4003.0,4003.0,1018689.9368928606,919824.2359371771,839174.0686101837,1006789.0774985219
33,8000.0,1.0,1000.0,250.0,8.0,8.0,16.0,8.0,16000.0,1000.0,1000.0,1.0,4000.0,3979.0,3979.0,3979.0,994090.1805676282,791470.7215423416,681604.4026270111,936565.3975494104
34,8000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3995.0,3995.0,3995.0,994968.3012870494,0.0,0.0,0.0
35,8000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4022.0,4022.0,4022.0,992742.1119969101,0.0,0.0,0.0
36,8000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4018.0,4018.0,4018.0,1006631.1297381446,0.0,0.0,0.0
37,8000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4004.0,4004.0,4004.0,1008059.6730840951,0.0,0.0,0.0
38,8000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3990.0,3990.0,3990.0,989661.2992865113,0.0,0.0,0.0
39,8000.0,1.0,10.0,250.0,800.0,800.0,1600.0,800.0,16000.0,10.0,10.0,1.0,400.0,3969.0,3969.0,3969.0,990625.5046719452,989620.073773055,989879.874848682,990624.0835272218
40,8000.0,1.0,100.0,250.0,80.0,80.0,160.0,80.0,16000.0,100.0,100.0,1.0,1264.9110640673518,3984.0,3984.0,3984.0,997749.4497416338,602742.0426571593,381934.7645192491,821273.7109252495
41,8000.0,1.0,1000.0,250.0,8.0,8.0,16.0,8.0,16000.0,1000.0,1000.0,1.0,4000.0,4027.0,4027.0,4027.0,1001763.4854680095,777752.1985720199,660499.9786483562,932970.5874954733
42,8000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4018.0,4018.0,4018.0,1003963.7465777174,0.0,0.0,0.0
43,8000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4004.0,4004.0,4004.0,999977.1107529905,0.0,0.0,0.0
44,8000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3966.0,3966.0,3966.0,984419.4558563067,0.0,0.0,0.0
45,8000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4011.0,4011.0,4011.0,1003276.1910767048,0.0,0.0,0.0
46,8000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4050.0,4050.0,4050.0,1020755.4913617508,0.0,0.0,0.0
47,8000.0,1.0,10.0,250.0,800.0,800.0,1600.0,800.0,16000.0,10.0,10.0,1.0,400.0,4023.0,4023.0,4023.0,1001564.7929835131,943271.5193224308,892381.3996225786,997436.9140231382
48,8000.0,1.0,100.0,250.0,80.0,80.0,160.0,80.0,16000.0,100.0,100.0,1.0,1264.9110640673518,4041.0,4041.0,4041.0,1003586.0346334137,820128.3683976212,684618.7721373435,963437.8781051812
49,8000.0,1.0,1000.0,250.0,8.0,8.0,16.0,8.0,16000.0,1000.0,1000.0,1.0,4000.0,4028.0,4028.0,4028.0,1006227.9992610523,561609.5538419308,338413.1107680758,766689.9302263702
50,8000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3991.0,3991.0,3991.0,997538.8473423535,0.0,0.0,0.0
51,8000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4046.0,4046.0,4046.0,1006429.0806254747,0.0,0.0,0.0
52,8000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3989.0,3989.0,3989.0,990814.7183890401,0.0,0.0,0.0
53,8000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,3998.0,3998.0,3998.0,1006706.3335034102,0.0,0.0,0.0
54,8000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,16000.0,8000.0,8000.0,1.0,11313.70849898476,4044.0,4044.0,4044.0,1003866.3796068535,0.0,0.0,0.0
