,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
0,400.0,1.0,100.0,250.0,4.0,4.0,8.0,4.0,800.0,100.0,100.0,1.0,282.842712474619,206.0,206.0,206.0,51407.721647040744,0.0,0.0,0.0
1,400.0,1.0,1000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,187.0,187.0,187.0,48809.19772192217,0.0,0.0,0.0
2,400.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,202.0,202.0,202.0,51339.18137290928,0.0,0.0,0.0
3,400.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,204.0,204.0,204.0,52719.08067008904,0.0,0.0,0.0
4,400.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,200.0,200.0,200.0,50850.58099055692,0.0,0.0,0.0
5,400.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,205.0,205.0,205.0,50704.85896498726,0.0,0.0,0.0
6,400.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,193.0,193.0,193.0,50897.24820124103,0.0,0.0,0.0
7,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,184.0,184.0,184.0,46161.40715001167,40726.582105519454,37978.21791554849,45495.30825459729
8,400.0,1.0,100.0,250.0,4.0,4.0,8.0,4.0,800.0,100.0,100.0,1.0,282.842712474619,201.0,201.0,201.0,49757.14685291734,15877.126919462582,3591.963032176821,16845.229984820166
9,400.0,1.0,1000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,201.0,201.0,201.0,48440.62406975083,0.0,0.0,0.0
10,400.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,205.0,205.0,205.0,50361.18095239985,0.0,0.0,0.0
11,400.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,196.0,196.0,196.0,48586.09895769952,0.0,0.0,0.0
12,400.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,204.0,204.0,204.0,49672.388885603155,0.0,0.0,0.0
13,400.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,199.0,199.0,199.0,49321.72263122084,0.0,0.0,0.0
14,400.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,186.0,186.0,186.0,49135.56439740489,0.0,0.0,0.0
15,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,204.0,204.0,204.0,54115.57435074859,49037.55843702119,45591.595347408336,53451.53166020196
16,400.0,1.0,100.0,250.0,4.0,4.0,8.0,4.0,800.0,100.0,100.0,1.0,282.842712474619,197.0,197.0,197.0,52943.5842747484,0.0,0.0,0.0
17,400.0,1.0,1000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,200.0,200.0,200.0,51915.969249040834,0.0,0.0,0.0
18,400.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,199.0,199.0,199.0,49280.50985978353,0.0,0.0,0.0
19,400.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,204.0,204.0,204.0,50320.94677547524,0.0,0.0,0.0
20,400.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,187.0,187.0,187.0,46747.801222898255,0.0,0.0,0.0
21,400.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,206.0,206.0,206.0,51345.369181430986,0.0,0.0,0.0
22,400.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,203.0,203.0,203.0,48687.96859101241,0.0,0.0,0.0
23,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,202.0,202.0,202.0,48695.81214180449,43814.20392668931,38320.33498316897,47805.90180719177
24,400.0,1.0,100.0,250.0,4.0,4.0,8.0,4.0,800.0,100.0,100.0,1.0,282.842712474619,198.0,198.0,198.0,49367.95178756022,486.9100169700016,2.6461148088213804,493.98905256093633
25,400.0,1.0,1000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,205.0,205.0,205.0,50745.21548885616,0.0,0.0,0.0
26,400.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,200.0,200.0,200.0,49271.44037314526,0.0,0.0,0.0
27,400.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,201.0,201.0,201.0,49635.13098592365,0.0,0.0,0.0
28,400.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,199.0,199.0,199.0,47790.218310084485,0.0,0.0,0.0
29,400.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,208.0,208.0,208.0,52631.80647217487,0.0,0.0,0.0
30,400.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,202.0,202.0,202.0,50498.83352312655,0.0,0.0,0.0
31,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,192.0,192.0,192.0,48184.09906300237,42956.31527100733,40558.39963410059,47642.64678805502
32,400.0,1.0,100.0,250.0,4.0,4.0,8.0,4.0,800.0,100.0,100.0,1.0,282.842712474619,196.0,196.0,196.0,48856.09612426463,48368.65502629172,48549.19824905254,48771.65214239647
33,400.0,1.0,1000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,200.0,200.0,200.0,49501.370340133406,0.0,0.0,0.0
34,400.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,203.0,203.0,203.0,52024.970922457724,0.0,0.0,0.0
35,400.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,201.0,201.0,201.0,50175.99571535633,0.0,0.0,0.0
36,400.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,205.0,205.0,205.0,51437.90295373545,0.0,0.0,0.0
37,400.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,192.0,192.0,192.0,48324.8015089213,0.0,0.0,0.0
38,400.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,800.0,400.0,400.0,1.0,565.685424949238,200.0,200.0,200.0,53734.05139015881,0.0,0.0,0.0
39,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,184.0,184.0,184.0,43335.167875552535,40662.54634098816,39385.75608745664,43095.45189689516
40,400.0,1.0,100.0,250.0,4.0,4.0,8.0,4.0,800.0,100.0,100.0,1.0,282.842712474619,197.0,197.0,197.0,48541.67507084184,17105.098159650115,4588.344706336362,19833.947761359395
