,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
73,400000.0,100.0,100000.0,200.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1999.0,1999.0,199900.0,39825933.05553685,0.0,0.0,0.0
74,400000.0,100.0,100000.0,300.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2016.0,2016.0,201600.0,60414468.11116637,35279578.028133005,23134936.775047395,46108503.7485002
75,400000.0,100.0,100000.0,350.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2034.0,2034.0,203400.0,70001555.9493517,39873771.81891788,26564147.64573562,52856582.05953945
76,400000.0,100.0,100000.0,400.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1967.0,1967.0,196700.0,78529480.61655413,78230331.59089312,78156723.48902419,78436673.25377226
77,400000.0,100.0,100000.0,450.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2020.0,2020.0,202000.0,90478593.66589302,54382511.40702903,37608212.529409245,70820087.41379255
78,400000.0,100.0,100000.0,500.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1979.0,1979.0,197900.0,98015916.2137329,55821911.921840556,38118987.07679896,74859795.69542019
79,400000.0,100.0,100000.0,250.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2007.0,2007.0,200700.0,49875241.85246317,49867534.876344845,49866913.767601356,49872039.70688793
80,400000.0,100.0,100000.0,50.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1988.0,1988.0,198800.0,9992387.664903045,0.0,0.0,0.0
81,400000.0,100.0,100000.0,100.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1950.0,1950.0,195000.0,19574630.923009425,19528310.36974334,19517828.19073022,19558663.96830158
82,400000.0,100.0,100000.0,150.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2006.0,2006.0,200600.0,29667761.73475699,17024694.1455632,11327721.903330032,22554898.867238943
83,400000.0,100.0,100000.0,200.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2041.0,2041.0,204100.0,40817696.534711614,15177373.695390902,3775119.4593878165,16821987.80045943
