,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
40,4000.0,1.0,100.0,250.0,40.0,40.0,80.0,40.0,8000.0,100.0,100.0,1.0,894.4271909999159,1972.0,1972.0,1972.0,490838.0375581116,425300.5436664381,373294.5117708716,478894.63333374116
41,4000.0,1.0,1000.0,250.0,4.0,4.0,8.0,4.0,8000.0,1000.0,1000.0,1.0,2828.42712474619,2011.0,2011.0,2011.0,504230.65809190436,504031.61878991965,504021.80224586383,504149.54786138295
42,4000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2010.0,2010.0,2010.0,507852.25709409686,0.0,0.0,0.0
43,4000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2031.0,2031.0,2031.0,509317.28766879416,0.0,0.0,0.0
44,4000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2013.0,2013.0,2013.0,504653.2774599965,0.0,0.0,0.0
45,4000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1986.0,1986.0,1986.0,501976.6440346611,0.0,0.0,0.0
46,4000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2022.0,2022.0,2022.0,504927.5291350393,0.0,0.0,0.0
47,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,2017.0,2017.0,2017.0,503369.52356131875,490737.3556881787,478239.21598536696,502890.6824905968
48,4000.0,1.0,100.0,250.0,40.0,40.0,80.0,40.0,8000.0,100.0,100.0,1.0,894.4271909999159,1961.0,1961.0,1961.0,494494.03220615245,402090.3479992227,331136.07808803633,472918.50068616704
49,4000.0,1.0,1000.0,250.0,4.0,4.0,8.0,4.0,8000.0,1000.0,1000.0,1.0,2828.42712474619,1978.0,1978.0,1978.0,486070.95128330076,279044.1963064957,175199.95832096605,359824.7534144454
50,4000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2000.0,2000.0,2000.0,502021.2786636164,0.0,0.0,0.0
51,4000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2006.0,2006.0,2006.0,507989.2586343882,0.0,0.0,0.0
52,4000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2002.0,2002.0,2002.0,496698.4827724623,0.0,0.0,0.0
53,4000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2063.0,2063.0,2063.0,528213.2113456667,0.0,0.0,0.0
54,4000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2027.0,2027.0,2027.0,499819.01110553637,0.0,0.0,0.0
55,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,1993.0,1993.0,1993.0,500170.7871802272,454670.78653650335,413418.65681345895,495023.965181442
56,4000.0,1.0,100.0,250.0,40.0,40.0,80.0,40.0,8000.0,100.0,100.0,1.0,894.4271909999159,2013.0,2013.0,2013.0,501340.2632750353,278464.7205653274,160101.17202377692,385005.3529362597
57,4000.0,1.0,1000.0,250.0,4.0,4.0,8.0,4.0,8000.0,1000.0,1000.0,1.0,2828.42712474619,2020.0,2020.0,2020.0,497115.12586294534,288358.4930453404,189288.0427874709,374929.4927534428
58,4000.0,1.0,10000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2036.0,2036.0,2036.0,506937.99364133715,0.0,0.0,0.0
59,4000.0,1.0,100000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,1982.0,1982.0,1982.0,496649.98963108985,0.0,0.0,0.0
60,4000.0,1.0,1000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2013.0,2013.0,2013.0,510458.2830596011,0.0,0.0,0.0
61,4000.0,1.0,10000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2042.0,2042.0,2042.0,508580.3588715849,0.0,0.0,0.0
62,4000.0,1.0,100000000.0,250.0,1.0,1.0,2.0,1.0,8000.0,4000.0,4000.0,1.0,5656.85424949238,2023.0,2023.0,2023.0,504511.03131909855,0.0,0.0,0.0
