,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
20,200.0,1.0,10.0,250.0,20.0,20.0,40.0,20.0,400.0,10.0,10.0,1.0,63.245553203367585,100.0,100.0,100.0,25159.651146073928,13750.180250229303,9861.993720212462,20122.024669785198
21,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,198.0,198.0,198.0,48893.858340459,35013.95536625122,27113.972482442427,44757.964308236624
22,600.0,1.0,10.0,250.0,60.0,60.0,120.0,60.0,1200.0,10.0,10.0,1.0,109.54451150103323,304.0,304.0,304.0,76263.35893323473,74428.30408419928,74086.02702089664,76199.93521541485
23,800.0,1.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,388.0,388.0,388.0,101731.78741936554,93297.31059949627,86880.58106944192,100824.13201306012
24,1000.0,1.0,10.0,250.0,100.0,100.0,200.0,100.0,2000.0,10.0,10.0,1.0,141.4213562373095,491.0,491.0,491.0,125486.87938541482,110013.18854005224,95897.50372126132,123019.03942727298
25,1200.0,1.0,10.0,250.0,120.0,120.0,240.0,120.0,2400.0,10.0,10.0,1.0,154.91933384829667,617.0,617.0,617.0,152355.00949418356,147258.20890458714,142421.56670597862,152125.08767578297
26,1400.0,1.0,10.0,250.0,140.0,140.0,280.0,140.0,2800.0,10.0,10.0,1.0,167.33200530681512,693.0,693.0,693.0,176421.54680209613,173903.8293540618,172083.1850961218,176364.49028456473
27,1600.0,1.0,10.0,250.0,160.0,160.0,320.0,160.0,3200.0,10.0,10.0,1.0,178.88543819998318,777.0,777.0,777.0,193838.1351060295,156058.63512013562,128870.79384814425,185246.04139430783
28,1800.0,1.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,906.0,906.0,906.0,226877.88495861314,213580.34005585502,206158.39188532307,226123.33598140185
29,2000.0,1.0,10.0,250.0,200.0,200.0,400.0,200.0,4000.0,10.0,10.0,1.0,200.0,1033.0,1033.0,1033.0,257925.97389279393,254397.88081098086,250640.38224697532,257831.1063916572
30,2200.0,1.0,10.0,250.0,220.0,220.0,440.0,220.0,4400.0,10.0,10.0,1.0,209.76176963403032,1083.0,1083.0,1083.0,269229.09255978727,260846.2306012316,253645.7626020803,268852.4058293538
31,2400.0,1.0,10.0,250.0,240.0,240.0,480.0,240.0,4800.0,10.0,10.0,1.0,219.08902300206645,1196.0,1196.0,1196.0,294373.65770227305,237058.17557982332,190520.27900388342,280043.1369458406
32,2600.0,1.0,10.0,250.0,260.0,260.0,520.0,260.0,5200.0,10.0,10.0,1.0,228.0350850198276,1328.0,1328.0,1328.0,333774.01690010424,294182.588208985,259262.96561774332,328351.011578153
33,2800.0,1.0,10.0,250.0,280.0,280.0,560.0,280.0,5600.0,10.0,10.0,1.0,236.64319132398464,1402.0,1402.0,1402.0,353159.95755650464,323325.6324032987,301043.20992003346,350227.88796883763
34,3000.0,1.0,10.0,250.0,300.0,300.0,600.0,300.0,6000.0,10.0,10.0,1.0,244.94897427831782,1526.0,1526.0,1526.0,382159.0885780464,345353.68774030334,309718.1682132241,377484.71715086594
35,3200.0,1.0,10.0,250.0,320.0,320.0,640.0,320.0,6400.0,10.0,10.0,1.0,252.98221281347034,1571.0,1571.0,1571.0,395168.3652643529,353304.74245220295,318173.8334223719,389764.53514543513
36,3400.0,1.0,10.0,250.0,340.0,340.0,680.0,340.0,6800.0,10.0,10.0,1.0,260.76809620810593,1717.0,1717.0,1717.0,429160.554814882,413827.93166834937,398889.58960372384,428421.23735603725
37,3600.0,1.0,10.0,250.0,360.0,360.0,720.0,360.0,7200.0,10.0,10.0,1.0,268.32815729997475,1818.0,1818.0,1818.0,461371.15224554366,433318.3980434985,397715.7774577496,458506.01771285105
38,3800.0,1.0,10.0,250.0,380.0,380.0,760.0,380.0,7600.0,10.0,10.0,1.0,275.68097504180446,1902.0,1902.0,1902.0,475609.8545619126,428880.7721962229,388248.5928547579,469852.5111095597
39,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,2015.0,2015.0,2015.0,496556.23821571225,448334.8909762531,409180.95111252065,491224.1382720928
40,200.0,1.0,10.0,250.0,20.0,20.0,40.0,20.0,400.0,10.0,10.0,1.0,63.245553203367585,112.0,112.0,112.0,29013.217708988777,17160.130807758032,11124.948034122372,23660.628538628873
41,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,213.0,213.0,213.0,52353.46291351394,49532.28463406238,48564.25487650905,52189.73713001171
42,600.0,1.0,10.0,250.0,60.0,60.0,120.0,60.0,1200.0,10.0,10.0,1.0,109.54451150103323,308.0,308.0,308.0,73427.9536928009,65000.854733305096,58678.30273801543,72069.65137995142
43,800.0,1.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,395.0,395.0,395.0,100624.98059310685,92361.68307989356,85649.92291100314,99692.50053582994
44,1000.0,1.0,10.0,250.0,100.0,100.0,200.0,100.0,2000.0,10.0,10.0,1.0,141.4213562373095,512.0,512.0,512.0,123814.8024166646,112100.40317708266,104923.49520457647,122642.6574365812
45,1200.0,1.0,10.0,250.0,120.0,120.0,240.0,120.0,2400.0,10.0,10.0,1.0,154.91933384829667,620.0,620.0,620.0,150481.24012621763,111032.04039229601,84211.73317826327,138142.76771790982
46,1400.0,1.0,10.0,250.0,140.0,140.0,280.0,140.0,2800.0,10.0,10.0,1.0,167.33200530681512,707.0,707.0,707.0,171097.15885269555,147090.01199163386,128084.07399859352,166550.34336324802
47,1600.0,1.0,10.0,250.0,160.0,160.0,320.0,160.0,3200.0,10.0,10.0,1.0,178.88543819998318,833.0,833.0,833.0,210646.15488749632,189128.59547530697,171198.22478105425,207934.9142236047
48,1800.0,1.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,916.0,916.0,916.0,232479.34761954437,200934.67358155147,171025.97637750016,227014.2287595423
49,2000.0,1.0,10.0,250.0,200.0,200.0,400.0,200.0,4000.0,10.0,10.0,1.0,200.0,1020.0,1020.0,1020.0,252508.81989267882,219390.95395055893,192443.28695075845,246957.1012407326
50,2200.0,1.0,10.0,250.0,220.0,220.0,440.0,220.0,4400.0,10.0,10.0,1.0,209.76176963403032,1108.0,1108.0,1108.0,279110.9947483976,258538.45849743247,238550.85562470782,276999.44164805324
51,2400.0,1.0,10.0,250.0,240.0,240.0,480.0,240.0,4800.0,10.0,10.0,1.0,219.08902300206645,1173.0,1173.0,1173.0,298451.47280576045,274089.3074468081,251955.07516392777,295697.34871937946
52,2600.0,1.0,10.0,250.0,260.0,260.0,520.0,260.0,5200.0,10.0,10.0,1.0,228.0350850198276,1304.0,1304.0,1304.0,325803.59199668135,316399.4790031477,310091.7825772714,325508.2976998345
53,2800.0,1.0,10.0,250.0,280.0,280.0,560.0,280.0,5600.0,10.0,10.0,1.0,236.64319132398464,1443.0,1443.0,1443.0,361911.99625097495,358789.7862807757,356640.9038783835,361871.06706748344
54,3000.0,1.0,10.0,250.0,300.0,300.0,600.0,300.0,6000.0,10.0,10.0,1.0,244.94897427831782,1488.0,1488.0,1488.0,367534.8942011576,334941.7840721044,307914.9317326917,364446.11267168494
55,3200.0,1.0,10.0,250.0,320.0,320.0,640.0,320.0,6400.0,10.0,10.0,1.0,252.98221281347034,1602.0,1602.0,1602.0,397571.56344193174,358086.05937398423,323867.5459907549,392217.08409466594
56,3400.0,1.0,10.0,250.0,340.0,340.0,680.0,340.0,6800.0,10.0,10.0,1.0,260.76809620810593,1717.0,1717.0,1717.0,416941.4845542413,416547.56754598813,415740.0803900467,416935.471670368
57,3600.0,1.0,10.0,250.0,360.0,360.0,720.0,360.0,7200.0,10.0,10.0,1.0,268.32815729997475,1836.0,1836.0,1836.0,458006.47986718453,412033.92024655355,375496.0466530954,452330.9200738539
58,3800.0,1.0,10.0,250.0,380.0,380.0,760.0,380.0,7600.0,10.0,10.0,1.0,275.68097504180446,1918.0,1918.0,1918.0,480468.14883844403,465447.3989970096,447711.6143576615,479783.7903708644
59,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,2019.0,2019.0,2019.0,491477.9350490116,485292.9644312578,479109.0116230496,491374.1802116189
60,200.0,1.0,10.0,250.0,20.0,20.0,40.0,20.0,400.0,10.0,10.0,1.0,63.245553203367585,98.0,98.0,98.0,22621.335214255363,20068.424679700896,19970.106855561025,22382.194649863577
61,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,199.0,199.0,199.0,50800.487085681874,45725.77643632869,42013.02175592638,50177.54630789685
62,600.0,1.0,10.0,250.0,60.0,60.0,120.0,60.0,1200.0,10.0,10.0,1.0,109.54451150103323,313.0,313.0,313.0,78743.27978184227,75069.07649512772,69122.69649518654,78257.67177677077
63,800.0,1.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,400.0,400.0,400.0,97974.52940432396,92294.2284989514,88137.9612361806,97576.16963579108
64,1000.0,1.0,10.0,250.0,100.0,100.0,200.0,100.0,2000.0,10.0,10.0,1.0,141.4213562373095,518.0,518.0,518.0,128529.02256823314,106467.85926050913,91579.88961799906,124332.37205404163
65,1200.0,1.0,10.0,250.0,120.0,120.0,240.0,120.0,2400.0,10.0,10.0,1.0,154.91933384829667,613.0,613.0,613.0,148211.6289495893,140361.57052586682,129026.79291079391,147381.12974471643
66,1400.0,1.0,10.0,250.0,140.0,140.0,280.0,140.0,2800.0,10.0,10.0,1.0,167.33200530681512,706.0,706.0,706.0,175418.17655156017,156135.1862725465,142894.9897518498,173004.28047063938
67,1600.0,1.0,10.0,250.0,160.0,160.0,320.0,160.0,3200.0,10.0,10.0,1.0,178.88543819998318,800.0,800.0,800.0,197665.66262535076,174879.66727569257,153513.95878561254,194105.34836776985
68,1800.0,1.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,911.0,911.0,911.0,231082.45036720845,215267.4316743287,201335.75685977758,229722.22438999434
69,2000.0,1.0,10.0,250.0,200.0,200.0,400.0,200.0,4000.0,10.0,10.0,1.0,200.0,1047.0,1047.0,1047.0,261791.1461021197,258467.30852039496,255491.55625739644,261713.26130035036
70,2200.0,1.0,10.0,250.0,220.0,220.0,440.0,220.0,4400.0,10.0,10.0,1.0,209.76176963403032,1085.0,1085.0,1085.0,266946.9291135678,258785.8569452734,249669.82690472607,266582.3286966797
71,2400.0,1.0,10.0,250.0,240.0,240.0,480.0,240.0,4800.0,10.0,10.0,1.0,219.08902300206645,1195.0,1195.0,1195.0,299921.7985559827,284164.5076851801,265169.1082275384,298551.3250390106
72,2600.0,1.0,10.0,250.0,260.0,260.0,520.0,260.0,5200.0,10.0,10.0,1.0,228.0350850198276,1290.0,1290.0,1290.0,322322.03067155054,294231.98530507076,268926.7343542668,319085.02609718114
73,2800.0,1.0,10.0,250.0,280.0,280.0,560.0,280.0,5600.0,10.0,10.0,1.0,236.64319132398464,1412.0,1412.0,1412.0,352477.53108136076,318401.44501216,291065.89975467377,348628.2480714823
74,3000.0,1.0,10.0,250.0,300.0,300.0,600.0,300.0,6000.0,10.0,10.0,1.0,244.94897427831782,1507.0,1507.0,1507.0,378660.9202259281,357550.24287476204,334684.5152953839,376835.93779004394
75,3200.0,1.0,10.0,250.0,320.0,320.0,640.0,320.0,6400.0,10.0,10.0,1.0,252.98221281347034,1594.0,1594.0,1594.0,395489.42619843024,376627.20538465225,360411.13305848854,394376.40471750556
76,3400.0,1.0,10.0,250.0,340.0,340.0,680.0,340.0,6800.0,10.0,10.0,1.0,260.76809620810593,1654.0,1654.0,1654.0,410237.99946751934,387453.00103126356,362692.4657965899,408458.0449160403
77,3600.0,1.0,10.0,250.0,360.0,360.0,720.0,360.0,7200.0,10.0,10.0,1.0,268.32815729997475,1799.0,1799.0,1799.0,448339.1778499754,447111.3271249207,447786.7509587527,448337.6585083744
78,3800.0,1.0,10.0,250.0,380.0,380.0,760.0,380.0,7600.0,10.0,10.0,1.0,275.68097504180446,1878.0,1878.0,1878.0,459431.5712503323,458038.2454195154,457444.0707316973,459423.7288653393
79,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,1980.0,1980.0,1980.0,494904.23001735716,442082.0990918507,396860.8968866813,488087.4061807479
80,200.0,1.0,10.0,250.0,20.0,20.0,40.0,20.0,400.0,10.0,10.0,1.0,63.245553203367585,103.0,103.0,103.0,25677.295727248325,15336.063182611608,9401.998051415507,20016.858453255118
81,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,202.0,202.0,202.0,49800.48145685937,22414.145729637243,11603.096273775709,33905.89080996865
82,600.0,1.0,10.0,250.0,60.0,60.0,120.0,60.0,1200.0,10.0,10.0,1.0,109.54451150103323,298.0,298.0,298.0,76098.16517170411,44401.432886757975,28593.423761079102,62084.02956756409
83,800.0,1.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,405.0,405.0,405.0,101319.34083164274,89030.6637682855,79044.10000770423,99281.46499829262
84,1000.0,1.0,10.0,250.0,100.0,100.0,200.0,100.0,2000.0,10.0,10.0,1.0,141.4213562373095,512.0,512.0,512.0,124739.3121479433,121705.22049750634,121911.40007011752,124687.01284967062
85,1200.0,1.0,10.0,250.0,120.0,120.0,240.0,120.0,2400.0,10.0,10.0,1.0,154.91933384829667,582.0,582.0,582.0,143597.24475402312,142759.82959101646,142343.9836106067,143584.54295544885
86,1400.0,1.0,10.0,250.0,140.0,140.0,280.0,140.0,2800.0,10.0,10.0,1.0,167.33200530681512,694.0,694.0,694.0,172727.6543582704,140374.15458829893,120509.46179841048,166236.78586296813
87,1600.0,1.0,10.0,250.0,160.0,160.0,320.0,160.0,3200.0,10.0,10.0,1.0,178.88543819998318,799.0,799.0,799.0,200198.9515682172,183131.9579501356,167023.0103704331,198127.06404311984
88,1800.0,1.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,916.0,916.0,916.0,230805.17854677793,208929.41451000795,189449.51851834025,228253.4662050563
89,2000.0,1.0,10.0,250.0,200.0,200.0,400.0,200.0,4000.0,10.0,10.0,1.0,200.0,975.0,975.0,975.0,240543.98181981227,226944.8869259818,215281.22619801367,239697.89161910373
90,2200.0,1.0,10.0,250.0,220.0,220.0,440.0,220.0,4400.0,10.0,10.0,1.0,209.76176963403032,1077.0,1077.0,1077.0,268851.6406457643,253203.7122175467,235012.22532040108,267465.6521918274
91,2400.0,1.0,10.0,250.0,240.0,240.0,480.0,240.0,4800.0,10.0,10.0,1.0,219.08902300206645,1216.0,1216.0,1216.0,308039.74430319754,295907.7595955066,284906.9092647737,307506.8381164733
92,2600.0,1.0,10.0,250.0,260.0,260.0,520.0,260.0,5200.0,10.0,10.0,1.0,228.0350850198276,1306.0,1306.0,1306.0,327850.61791678856,316779.1114249623,311207.42433333263,327522.0078091122
93,2800.0,1.0,10.0,250.0,280.0,280.0,560.0,280.0,5600.0,10.0,10.0,1.0,236.64319132398464,1397.0,1397.0,1397.0,344441.80009670125,303021.0564342311,265976.61098848196,338261.6416978368
94,3000.0,1.0,10.0,250.0,300.0,300.0,600.0,300.0,6000.0,10.0,10.0,1.0,244.94897427831782,1514.0,1514.0,1514.0,376739.26701324596,367736.8838235164,359757.03072888975,376496.0163345103
95,3200.0,1.0,10.0,250.0,320.0,320.0,640.0,320.0,6400.0,10.0,10.0,1.0,252.98221281347034,1565.0,1565.0,1565.0,392721.0295301492,366449.1202848227,344435.6712581618,390577.85412391764
96,3400.0,1.0,10.0,250.0,340.0,340.0,680.0,340.0,6800.0,10.0,10.0,1.0,260.76809620810593,1716.0,1716.0,1716.0,426806.24898630567,398054.96488227486,368306.47004918696,424201.63364966365
97,3600.0,1.0,10.0,250.0,360.0,360.0,720.0,360.0,7200.0,10.0,10.0,1.0,268.32815729997475,1815.0,1815.0,1815.0,452291.8218629686,445892.31271422177,438189.03733739886,452168.1763935403
98,3800.0,1.0,10.0,250.0,380.0,380.0,760.0,380.0,7600.0,10.0,10.0,1.0,275.68097504180446,1880.0,1880.0,1880.0,471904.40232195635,462362.0759158706,454956.73051460675,471722.8094505398
99,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,1975.0,1975.0,1975.0,491345.86032439384,488875.7352473801,485865.7390909889,491311.17948828783
100,200.0,1.0,10.0,250.0,20.0,20.0,40.0,20.0,400.0,10.0,10.0,1.0,63.245553203367585,101.0,101.0,101.0,25714.41181901496,20656.624728615687,19152.12664191798,24831.89720764788
101,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,202.0,202.0,202.0,51923.63184833422,33491.236003076876,20055.092696875352,43121.487045707545
102,600.0,1.0,10.0,250.0,60.0,60.0,120.0,60.0,1200.0,10.0,10.0,1.0,109.54451150103323,304.0,304.0,304.0,75890.64001575904,75452.28051248885,75147.19724415416,75873.97409374006
103,800.0,1.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,401.0,401.0,401.0,101883.86896437357,82006.65335504146,65789.95772076651,96876.81807837976
104,1000.0,1.0,10.0,250.0,100.0,100.0,200.0,100.0,2000.0,10.0,10.0,1.0,141.4213562373095,498.0,498.0,498.0,123856.92055151679,120541.48541658354,117984.94132785054,123724.78090146494
105,1200.0,1.0,10.0,250.0,120.0,120.0,240.0,120.0,2400.0,10.0,10.0,1.0,154.91933384829667,603.0,603.0,603.0,156551.46760405326,137060.62317714404,116852.0298263248,152793.5543193356
106,1400.0,1.0,10.0,250.0,140.0,140.0,280.0,140.0,2800.0,10.0,10.0,1.0,167.33200530681512,724.0,724.0,724.0,180159.2051254569,149032.47314750083,124421.36917043,173475.80232185125
107,1600.0,1.0,10.0,250.0,160.0,160.0,320.0,160.0,3200.0,10.0,10.0,1.0,178.88543819998318,788.0,788.0,788.0,196546.94100248703,178590.5693627458,160276.4438838843,194246.99011230518
108,1800.0,1.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,893.0,893.0,893.0,223737.40354243806,185120.88191007037,155461.51496858097,215547.4252895409
109,2000.0,1.0,10.0,250.0,200.0,200.0,400.0,200.0,4000.0,10.0,10.0,1.0,200.0,1012.0,1012.0,1012.0,253503.19375050167,225516.4945900413,202225.26418179317,250022.54517174035
110,2200.0,1.0,10.0,250.0,220.0,220.0,440.0,220.0,4400.0,10.0,10.0,1.0,209.76176963403032,1082.0,1082.0,1082.0,270013.7521575716,242363.16004322754,219847.62573094928,266661.7755935756
111,2400.0,1.0,10.0,250.0,240.0,240.0,480.0,240.0,4800.0,10.0,10.0,1.0,219.08902300206645,1207.0,1207.0,1207.0,295692.0075831055,290130.3976764048,285268.86205328885,295514.8182759014
112,2600.0,1.0,10.0,250.0,260.0,260.0,520.0,260.0,5200.0,10.0,10.0,1.0,228.0350850198276,1302.0,1302.0,1302.0,324587.43035147735,324388.47487295896,324268.21969672746,324585.63506061153
113,2800.0,1.0,10.0,250.0,280.0,280.0,560.0,280.0,5600.0,10.0,10.0,1.0,236.64319132398464,1378.0,1378.0,1378.0,341898.69883142813,281876.8834767791,231620.70038750418,328704.1950723324
114,3000.0,1.0,10.0,250.0,300.0,300.0,600.0,300.0,6000.0,10.0,10.0,1.0,244.94897427831782,1485.0,1485.0,1485.0,373635.22276720544,366226.4137815782,362278.42272026546,373507.69865783636
115,3200.0,1.0,10.0,250.0,320.0,320.0,640.0,320.0,6400.0,10.0,10.0,1.0,252.98221281347034,1564.0,1564.0,1564.0,390884.18766637845,374833.0128964429,357260.79294189124,389883.10612015583
116,3400.0,1.0,10.0,250.0,340.0,340.0,680.0,340.0,6800.0,10.0,10.0,1.0,260.76809620810593,1707.0,1707.0,1707.0,423544.8657474655,366699.8606804834,324242.8758358072,415171.27813744266
117,3600.0,1.0,10.0,250.0,360.0,360.0,720.0,360.0,7200.0,10.0,10.0,1.0,268.32815729997475,1789.0,1789.0,1789.0,449820.2808453435,387945.7187821506,340031.04863527033,440304.77536736336
118,3800.0,1.0,10.0,250.0,380.0,380.0,760.0,380.0,7600.0,10.0,10.0,1.0,275.68097504180446,1927.0,1927.0,1927.0,484209.190961382,478698.89498530136,474367.3918417932,484123.9432142369
119,4000.0,1.0,10.0,250.0,400.0,400.0,800.0,400.0,8000.0,10.0,10.0,1.0,282.842712474619,1988.0,1988.0,1988.0,489916.939125802,457783.5566443681,435229.118768682,487711.22050319926
120,200.0,1.0,10.0,250.0,20.0,20.0,40.0,20.0,400.0,10.0,10.0,1.0,63.245553203367585,92.0,92.0,92.0,23494.371878127873,18568.017851081575,13847.719657524012,21782.8484106339
121,400.0,1.0,10.0,250.0,40.0,40.0,80.0,40.0,800.0,10.0,10.0,1.0,89.44271909999159,215.0,215.0,215.0,52891.66535637887,29819.306195113622,17969.944439183062,41786.567539089025
122,600.0,1.0,10.0,250.0,60.0,60.0,120.0,60.0,1200.0,10.0,10.0,1.0,109.54451150103323,294.0,294.0,294.0,71571.78795176439,65999.77585331396,60233.350459274225,70794.72206949003
123,800.0,1.0,10.0,250.0,80.0,80.0,160.0,80.0,1600.0,10.0,10.0,1.0,126.49110640673517,421.0,421.0,421.0,105114.46927979533,94430.34588898343,86020.27779812063,103857.16104432267
124,1000.0,1.0,10.0,250.0,100.0,100.0,200.0,100.0,2000.0,10.0,10.0,1.0,141.4213562373095,496.0,496.0,496.0,126784.74722292298,105517.99233249194,89487.89527267763,122729.05525203273
125,1200.0,1.0,10.0,250.0,120.0,120.0,240.0,120.0,2400.0,10.0,10.0,1.0,154.91933384829667,582.0,582.0,582.0,144259.4494071522,126948.74134115501,115857.55409239096,142064.02173039352
126,1400.0,1.0,10.0,250.0,140.0,140.0,280.0,140.0,2800.0,10.0,10.0,1.0,167.33200530681512,656.0,656.0,656.0,165655.349121922,130337.02810156057,104221.67459655712,156226.3882877009
127,1600.0,1.0,10.0,250.0,160.0,160.0,320.0,160.0,3200.0,10.0,10.0,1.0,178.88543819998318,785.0,785.0,785.0,202031.12879325228,158611.98352616906,124399.6697786491,190689.63676726347
128,1800.0,1.0,10.0,250.0,180.0,180.0,360.0,180.0,3600.0,10.0,10.0,1.0,189.73665961010275,930.0,930.0,930.0,230724.87745688227,213916.50227933982,200107.93882684683,229154.2236799986
129,2000.0,1.0,10.0,250.0,200.0,200.0,400.0,200.0,4000.0,10.0,10.0,1.0,200.0,993.0,993.0,993.0,249135.6893073917,233425.2674017442,212303.22006375768,247069.5507711356
