,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
0,40000000.0,100.0,100.0,250.0,400000.0,400000.0,800000.0,400000.0,80000000.0,100.0,100.0,1.0,89442.71909999159,199870.0,199870.0,19987000.0,4994159946.697284,4985316909.352581,4977021762.655613,4994141143.341728
1,40000000.0,100.0,1000.0,250.0,40000.0,40000.0,80000.0,40000.0,80000000.0,1000.0,1000.0,1.0,282842.71247461904,200021.0,200021.0,20002100.0,4995329328.691564,4983660551.619168,4972533457.646396,4995296166.556741
2,40000000.0,100.0,10000.0,250.0,4000.0,4000.0,8000.0,4000.0,80000000.0,10000.0,10000.0,1.0,894427.1909999158,199855.0,199855.0,19985500.0,4991156897.642458,4851563178.491841,4720006766.992632,4986365377.396595
3,40000000.0,100.0,1000000.0,250.0,40.0,40.0,80.0,40.0,80000000.0,1000000.0,1000000.0,1.0,8944271.909999158,200172.0,200172.0,20017200.0,5011693136.998264,3446489767.02817,2439172597.500991,4428534785.683659
4,40000000.0,100.0,10000000.0,250.0,4.0,4.0,8.0,4.0,80000000.0,10000000.0,10000000.0,1.0,28284271.2474619,199904.0,199904.0,19990400.0,4990896549.2326,1869662781.1676917,467774155.7310246,2078609971.2974126
5,40000000.0,100.0,100000000.0,250.0,1.0,1.0,2.0,1.0,80000000.0,40000000.0,40000000.0,1.0,56568542.4949238,199929.0,199929.0,19992900.0,4995941108.85614,0.0,0.0,0.0
6,40000000.0,100.0,100000.0,250.0,400.0,400.0,800.0,400.0,80000000.0,100000.0,100000.0,1.0,2828427.12474619,200097.0,200097.0,20009700.0,5002305620.779505,4819012884.577108,4652337147.680522,4993881596.821254
7,40000000.0,100.0,100.0,250.0,400000.0,400000.0,800000.0,400000.0,80000000.0,100.0,100.0,1.0,89442.71909999159,200412.0,200412.0,20041200.0,5014200475.267969,4993362760.840332,4971762948.599664,5014090431.494797
8,40000000.0,100.0,1000.0,250.0,40000.0,40000.0,80000.0,40000.0,80000000.0,1000.0,1000.0,1.0,282842.71247461904,199944.0,199944.0,19994400.0,5000028910.67602,4952185453.81469,4905115182.711284,4999455022.987368
9,40000000.0,100.0,10000.0,250.0,4000.0,4000.0,8000.0,4000.0,80000000.0,10000.0,10000.0,1.0,894427.1909999158,200070.0,200070.0,20007000.0,5011616925.222825,4835560002.413372,4666427733.082384,5003776636.883844
10,40000000.0,100.0,1000000.0,250.0,40.0,40.0,80.0,40.0,80000000.0,1000000.0,1000000.0,1.0,8944271.909999158,199855.0,199855.0,19985500.0,4998860947.367859,2292658381.569648,1150649748.8316197,3365294589.0771894
11,40000000.0,100.0,10000000.0,250.0,4.0,4.0,8.0,4.0,80000000.0,10000000.0,10000000.0,1.0,28284271.2474619,199818.0,199818.0,19981800.0,4986838317.317274,2858612796.4529667,1902490642.4819238,3795389266.248804
12,40000000.0,100.0,100000000.0,250.0,1.0,1.0,2.0,1.0,80000000.0,40000000.0,40000000.0,1.0,56568542.4949238,199779.0,199779.0,19977900.0,4989435190.884128,0.0,0.0,0.0
13,40000000.0,100.0,100000.0,250.0,400.0,400.0,800.0,400.0,80000000.0,100000.0,100000.0,1.0,2828427.12474619,200094.0,200094.0,20009400.0,4998032091.59528,4683520313.304895,4393767117.233721,4973046360.7300205
14,40000000.0,100.0,100.0,250.0,400000.0,400000.0,800000.0,400000.0,80000000.0,100.0,100.0,1.0,89442.71909999159,199997.0,199997.0,19999700.0,4997592669.502066,4981665237.520931,4965658162.204321,4997527593.865293
15,40000000.0,100.0,1000.0,250.0,40000.0,40000.0,80000.0,40000.0,80000000.0,1000.0,1000.0,1.0,282842.71247461904,199909.0,199909.0,19990900.0,4996900546.447405,4963351361.46067,4930402556.061583,4996620543.200002
16,40000000.0,100.0,10000.0,250.0,4000.0,4000.0,8000.0,4000.0,80000000.0,10000.0,10000.0,1.0,894427.1909999158,200230.0,200230.0,20023000.0,5006798608.370196,4875577617.984657,4747923901.227953,5002510369.338933
17,40000000.0,100.0,1000000.0,250.0,40.0,40.0,80.0,40.0,80000000.0,1000000.0,1000000.0,1.0,8944271.909999158,199882.0,199882.0,19988200.0,4996067759.609403,4538051879.424732,4190118994.490892,4939846700.584648
18,40000000.0,100.0,10000000.0,250.0,4.0,4.0,8.0,4.0,80000000.0,10000000.0,10000000.0,1.0,28284271.2474619,199927.0,199927.0,19992700.0,4992332122.45601,4992287690.15339,4992286870.553181,4992318985.174802
19,40000000.0,100.0,100000000.0,250.0,1.0,1.0,2.0,1.0,80000000.0,40000000.0,40000000.0,1.0,56568542.4949238,199440.0,199440.0,19944000.0,4990745231.30954,0.0,0.0,0.0
20,40000000.0,100.0,100000.0,250.0,400.0,400.0,800.0,400.0,80000000.0,100000.0,100000.0,1.0,2828427.12474619,199828.0,199828.0,19982800.0,5005388527.735416,4787633710.2468815,4590478342.714369,4993596762.084881
21,40000000.0,100.0,100.0,250.0,400000.0,400000.0,800000.0,400000.0,80000000.0,100.0,100.0,1.0,89442.71909999159,199987.0,199987.0,19998700.0,4998700525.22811,4972750695.599171,4946035738.453621,4998530461.276636
22,40000000.0,100.0,1000.0,250.0,40000.0,40000.0,80000.0,40000.0,80000000.0,1000.0,1000.0,1.0,282842.71247461904,200075.0,200075.0,20007500.0,4995338835.306695,4943946480.229192,4892724247.126868,4994666600.915504
23,40000000.0,100.0,10000.0,250.0,4000.0,4000.0,8000.0,4000.0,80000000.0,10000.0,10000.0,1.0,894427.1909999158,199970.0,199970.0,19997000.0,5001594281.021578,4913084123.383329,4828451088.621632,4999654321.030274
24,40000000.0,100.0,1000000.0,250.0,40.0,40.0,80.0,40.0,80000000.0,1000000.0,1000000.0,1.0,8944271.909999158,199831.0,199831.0,19983100.0,5001136576.330228,4543734903.502077,4205822731.442952,4946878026.064484
