,Symbol,Date,Side,Price,Quantity,Order date
121576,IBM,910121,SEL,120.0,300,900906
121577,IBM,910121,SEL,120.0,200,900810
121578,IBM,910121,SEL,121.0,100,901029
121579,IBM,910121,SEL,119.375,200,900917
121580,IBM,910121,BUY,101.0,200,901212
121581,IBM,910121,SEL,120.0,100,910118
121582,IBM,910121,SEL,120.0,400,900806
121583,IBM,910121,SEL,118.875,1600,901120
121584,IBM,910121,SEL,118.875,1600,901120
121585,IBM,910121,SEL,118.875,150,910117
121586,IBM,910121,BUY,99.0,200,910114
121587,IBM,910121,SEL,120.0,900,910118
121588,IBM,910121,BUY,110.0,500,910118
121589,IBM,910121,BUY,100.0,200,910114
121590,IBM,910121,SEL,120.0,200,910118
121591,IBM,910121,SEL,118.5,100,901127
121592,IBM,910121,SEL,120.0,200,910118
121593,IBM,910121,SEL,120.0,100,901121
121594,IBM,910121,SEL,120.0,100,910117
121595,IBM,910121,SEL,120.0,100,900725
121596,IBM,910121,SEL,119.0,200,910118
121597,IBM,910121,SEL,120.0,100,910118
121598,IBM,910121,SEL,120.0,400,900806
121599,IBM,910121,SEL,120.0,400,900806
121600,IBM,910121,SEL,120.0,300,910117
121601,IBM,910121,SEL,120.0,1176,910118
121602,IBM,910121,SEL,119.0,100,910118
121603,IBM,910121,SEL,120.0,350,901128
121604,IBM,910121,SEL,119.75,168,910118
121605,IBM,910121,SEL,120.0,100,910117
121606,IBM,910121,SEL,120.0,100,910118
121607,IBM,910121,SEL,120.0,300,910118
121608,IBM,910121,BUY,96.0,100,910110
121609,IBM,910121,SEL,123.125,519,910118
121610,IBM,910121,SEL,120.0,200,901219
121611,IBM,910121,BUY,93.375,100,901011
121612,IBM,910121,BUY,110.0,100,910118
121613,IBM,910121,BUY,110.25,500,910117
121614,IBM,910121,SEL,120.0,200,900814
121615,IBM,910121,SEL,120.0,300,901213
121616,IBM,910121,SEL,120.0,100,910104
121617,IBM,910121,SEL,120.0,100,900723
121618,IBM,910121,SEL,120.0,100,910103
121619,IBM,910121,SEL,119.75,200,901114
121620,IBM,910121,SEL,120.0,150,910117
121621,IBM,910121,SEL,120.0,516,910118
121622,IBM,910121,BUY,105.0,100,910110
121623,IBM,910121,SEL,120.875,100,900911
121624,IBM,910121,SEL,119.0,252,910107
121625,IBM,910121,SEL,124.0,100,900604
121626,IBM,910121,SEL,120.0,100,910117
121627,IBM,910121,SEL,120.0,300,901213
121628,IBM,910121,SEL,120.0,300,901213
121629,IBM,910121,SEL,120.0,200,901213
121630,IBM,910121,SEL,119.0,100,901214
121631,IBM,910121,BUY,103.0,200,910114
121632,IBM,910121,SEL,119.0,200,901119
121633,IBM,910121,SEL,119.0,1525,901115
121634,IBM,910121,BUY,96.25,100,901220
121635,IBM,910121,SEL,120.0,337,910102
121636,IBM,910121,BUY,105.5,100,910115
121637,IBM,910121,SEL,120.0,250,901210
121638,IBM,910121,SEL,120.0,100,910117
121639,IBM,910121,SEL,119.0,100,910117
121640,IBM,910121,SEL,120.0,100,910117
121641,IBM,910121,SEL,120.0,100,901119
121642,IBM,910121,SEL,120.0,100,900810
121643,IBM,910121,SEL,119.0,100,901119
121644,IBM,910121,SEL,120.0,129,900926
121645,IBM,910121,SEL,120.0,1000,910117
121646,IBM,910121,BUY,94.75,100,901015
121647,IBM,910121,SEL,120.0,100,910118
121648,IBM,910121,SEL,120.0,151,910118
121649,IBM,910121,SEL,120.0,200,910117
121650,IBM,910121,SEL,120.0,100,901113
121651,IBM,910121,SEL,119.0,100,910118
121652,IBM,910121,SEL,120.0,400,901218
121653,IBM,910121,SEL,120.0,200,901114
121654,IBM,910121,SEL,120.0,400,910117
121655,IBM,910121,SEL,120.0,100,910117
121656,IBM,910121,SEL,120.0,300,901116
121657,IBM,910121,SEL,120.0,100,901129
121658,IBM,910121,SEL,120.0,100,910117
121659,IBM,910121,SEL,120.0,100,901024
121660,IBM,910121,SEL,120.0,100,910117
121661,IBM,910121,SEL,120.0,300,901206
121662,IBM,910121,SEL,120.0,100,901203
121663,IBM,910121,SEL,120.0,100,901115
121664,IBM,910121,SEL,122.0,100,901119
121665,IBM,910121,SEL,120.0,100,901221
121666,IBM,910121,SEL,120.0,300,900904
121667,IBM,910121,SEL,120.0,500,910117
121668,IBM,910121,BUY,95.0,100,910117
121669,IBM,910121,SEL,120.0,100,910118
121670,IBM,910121,SEL,120.0,100,900725
121671,IBM,910121,SEL,120.0,310,901220
121672,IBM,910121,SEL,120.0,229,910118
121673,IBM,910121,SEL,120.0,150,901219
121674,IBM,910121,BUY,112.5,361,910118
121675,IBM,910121,SEL,120.0,200,901126
121676,IBM,910121,SEL,120.0,500,910117
121677,IBM,910121,BUY,112.5,213,910118
121678,IBM,910121,BUY,102.0,200,910115
121679,IBM,910121,SEL,120.0,100,901206
121680,IBM,910121,SEL,120.0,250,910102
121681,IBM,910121,SEL,120.0,200,910116
121682,IBM,910121,BUY,98.0,300,901106
121683,IBM,910121,SEL,120.0,1000,901228
121684,IBM,910121,SEL,119.0,100,901114
121685,IBM,910121,SEL,120.0,100,910118
121686,IBM,910121,SEL,120.0,100,910117
121687,IBM,910121,SEL,119.5,136,910118
121688,IBM,910121,SEL,120.0,500,901119
121689,IBM,910121,SEL,120.0,150,901217
121690,IBM,910121,SEL,119.0,298,910118
121691,IBM,910121,BUY,100.0,100,901120
121692,IBM,910121,SEL,120.0,100,901009
121693,IBM,910121,SEL,120.0,100,900807
121694,IBM,910121,SEL,119.875,100,910118
121695,IBM,910121,BUY,112.5,181,910118
121696,IBM,910121,SEL,120.0,200,910117
121697,IBM,910121,SEL,120.0,100,900726
121698,IBM,910121,SEL,119.0,300,910107
121699,IBM,910121,SEL,118.5,200,910118
121700,IBM,910121,BUY,90.0,1000,910115
121701,IBM,910121,SEL,118.875,100,910118
121702,IBM,910121,SEL,119.875,1000,910121
121703,IBM,910121,SEL,120.0,3430,910121
121704,IBM,910121,SEL,120.0,3430,910121
121705,IBM,910121,SEL,117.75,500,910121
121706,IBM,910121,SEL,118.0,2000,910121
121707,IBM,910121,SEL,117.0,1000,910121
121708,IBM,910121,SEL,116.875,400,910121
121709,IBM,910121,BUY,116.75,200,910121
121710,IBM,910121,SEL,116.875,2000,910121
121711,IBM,910121,SEL,116.875,2000,910121
121712,IBM,910121,BUY,117.125,400,910121
121713,IBM,910121,BUY,117.25,3000,910121
121714,IBM,910121,BUY,117.0,2000,910121
121715,IBM,910121,SEL,117.375,3500,910121
121716,IBM,910121,BUY,116.875,2300,910121
121717,IBM,910121,SEL,117.0,1100,910121
121718,IBM,910121,SEL,117.0,200,910121
121719,IBM,910121,SEL,117.5,1000,910121
121720,IBM,910121,BUY,117.0,3000,910121
121721,IBM,910121,BUY,117.0,3000,910121
121722,IBM,910121,BUY,117.0,1000,910121
121723,IBM,910121,BUY,117.0,2300,910121
121724,IBM,910121,BUY,117.0,2300,910121
121725,IBM,910121,BUY,117.0,2300,910121
121726,IBM,910121,BUY,117.0,2300,910121
121727,IBM,910121,SEL,117.25,2000,910121
121728,IBM,910121,BUY,117.125,300,910121
121729,IBM,910121,BUY,117.0,2000,910121
121730,IBM,910121,BUY,117.0,2000,910121
121731,IBM,910121,BUY,117.0,2000,910121
121732,IBM,910121,BUY,117.375,1000,910121
121733,IBM,910121,SEL,117.5,2000,910121
121734,IBM,910121,SEL,117.5,2000,910121
121735,IBM,910121,BUY,117.375,3300,910121
121736,IBM,910121,SEL,116.75,100,910121
121737,IBM,910121,BUY,117.5,5000,910121
121738,IBM,910121,BUY,117.5,5000,910121
121739,IBM,910121,BUY,117.375,5000,910121
121740,IBM,910121,SEL,119.25,1300,910121
121741,IBM,910121,SEL,117.375,700,910121
121742,IBM,910121,BUY,117.375,1500,910121
121743,IBM,910121,SEL,117.625,1012,910121
121744,IBM,910121,SEL,117.625,1012,910121
121745,IBM,910121,SEL,117.625,1500,910121
121746,IBM,910121,SEL,117.625,1500,910121
121747,IBM,910121,SEL,117.625,1500,910121
121748,IBM,910121,SEL,117.625,1500,910121
121749,IBM,910121,SEL,117.75,2900,910121
121750,IBM,910121,SEL,117.875,2000,910121
121751,IBM,910121,SEL,117.875,1000,910121
121752,IBM,910121,SEL,117.875,1000,910121
121753,IBM,910121,SEL,118.25,1000,910121
121754,IBM,910121,SEL,118.25,1000,910121
121755,IBM,910121,SEL,118.375,500,910121
121756,IBM,910121,SEL,118.5,2900,910121
121757,IBM,910121,SEL,118.5,2900,910121
121758,IBM,910121,SEL,118.625,1000,910121
121759,IBM,910121,SEL,118.5,200,910121
121760,IBM,910121,BUY,118.375,1000,910121
121761,IBM,910121,BUY,118.375,1000,910121
121762,IBM,910121,SEL,118.5,1975,910121
121763,IBM,910121,SEL,118.625,5000,910121
121764,IBM,910121,BUY,118.25,1000,910121
121765,IBM,910121,SEL,118.5,1169,910121
121766,IBM,910121,BUY,118.25,1000,910121
121767,IBM,910121,SEL,119.25,500,910121
121768,IBM,910121,BUY,118.25,1500,910121
121769,IBM,910121,BUY,118.25,1500,910121
121770,IBM,910121,BUY,118.25,1500,910121
121771,IBM,910121,BUY,118.25,1500,910121
121772,IBM,910121,BUY,118.25,1500,910121
121773,IBM,910121,SEL,118.375,2000,910121
121774,IBM,910121,SEL,118.375,2000,910121
121775,IBM,910121,SEL,118.25,1975,910121
121776,IBM,910121,SEL,118.25,1975,910121
121777,IBM,910121,BUY,118.875,1300,910121
121778,IBM,910121,SEL,118.875,500,910121
121779,IBM,910121,BUY,119.125,2000,910121
121780,IBM,910121,BUY,119.125,2000,910121
121781,IBM,910121,BUY,119.125,2000,910121
121782,IBM,910121,SEL,119.5,2000,910121
121783,IBM,910121,SEL,119.0,1200,910121
121784,IBM,910121,SEL,120.0,10000,910121
121785,IBM,910121,SEL,120.0,10000,910121
121786,IBM,910121,SEL,120.0,2000,910121
121787,IBM,910121,SEL,120.0,1000,910121
121788,IBM,910121,BUY,119.875,1000,910121
121789,IBM,910121,BUY,119.875,1000,910121
121790,IBM,910121,BUY,119.875,500,910121
121791,IBM,910121,BUY,120.0,1000,910121
121792,IBM,910121,BUY,120.0,1000,910121
121793,IBM,910121,SEL,120.125,300,910121
121794,IBM,910121,SEL,119.75,1000,910121
121795,IBM,910121,BUY,119.75,1000,910121
121796,IBM,910121,BUY,119.75,1000,910121
121797,IBM,910121,BUY,119.75,1000,910121
121798,IBM,910121,BUY,119.75,1000,910121
