,Symbol,Date,Side,Price,Quantity,Order date
0,IBM,901101,BUY,90.24676850763807,1000,901016
1,IBM,901101,SEL,157.93184488836664,100,900802
2,IBM,901101,SEL,100.11750881316098,100,901031
3,IBM,901101,SEL,105.75793184488836,100,901022
4,IBM,901101,BUY,89.30669800235017,100,901012
5,IBM,901101,SEL,106.69800235017627,100,901022
6,IBM,901101,SEL,113.74853113983549,100,900720
7,IBM,901101,BUY,94.00705052878966,100,901018
8,IBM,901101,SEL,103.40775558166862,100,901022
9,IBM,901101,BUY,94.94712103407755,1960,901023
10,IBM,901101,BUY,91.18683901292597,400,901030
11,IBM,901101,BUY,90.24676850763807,100,901012
12,IBM,901101,SEL,105.75793184488836,100,901001
13,IBM,901101,SEL,102.46768507638073,1000,901029
14,IBM,901101,SEL,101.29259694477086,500,901031
15,IBM,901101,BUY,89.30669800235017,100,901001
16,IBM,901101,BUY,84.6063454759107,100,901016
17,IBM,901101,BUY,90.24676850763807,1000,901016
18,IBM,901101,SEL,104.81786133960047,100,901022
19,IBM,901101,SEL,103.40775558166862,1940,901026
20,IBM,901101,SEL,103.40775558166862,300,901019
21,IBM,901101,BUY,86.48648648648648,100,901005
22,IBM,901101,SEL,122.20916568742656,260,900913
23,IBM,901101,SEL,99.64747356051704,450,901031
24,IBM,901101,BUY,87.42655699177438,100,901026
25,IBM,901101,SEL,101.52761457109283,100,901029
26,IBM,901101,BUY,90.24676850763807,100,901009
27,IBM,901101,SEL,102.93772032902467,100,901022
28,IBM,901101,SEL,100.58754406580493,5000,901030
29,IBM,901101,SEL,100.58754406580493,5000,901030
30,IBM,901101,SEL,100.58754406580493,5000,901030
31,IBM,901101,SEL,99.64747356051704,10300,901031
32,IBM,901101,SEL,99.64747356051704,10300,901031
33,IBM,901101,SEL,99.64747356051704,200,901031
34,IBM,901101,SEL,102.46768507638073,1000,901031
35,IBM,901101,SEL,103.87779083431258,100,901022
36,IBM,901101,BUY,89.30669800235017,1000,900830
37,IBM,901101,SEL,114.68860164512338,100,900808
38,IBM,901101,BUY,91.18683901292597,850,901016
39,IBM,901101,SEL,104.81786133960047,100,901001
40,IBM,901101,SEL,100.58754406580493,100,901030
41,IBM,901101,SEL,103.40775558166862,200,901024
42,IBM,901101,BUY,92.12690951821386,100,901016
43,IBM,901101,BUY,89.30669800235017,100,901005
44,IBM,901101,BUY,90.24676850763807,100,901015
45,IBM,901101,BUY,97.88484136310224,400,901101
46,IBM,901101,SEL,99.17743830787309,7000,901101
47,IBM,901101,SEL,99.17743830787309,7000,901101
48,IBM,901101,SEL,99.17743830787309,7000,901101
49,IBM,901101,SEL,99.17743830787309,7000,901101
50,IBM,901101,BUY,98.94242068155111,3000,901101
51,IBM,901101,BUY,98.94242068155111,3000,901101
52,IBM,901101,BUY,98.94242068155111,3000,901101
53,IBM,901101,BUY,99.17743830787309,2000,901101
54,IBM,901101,SEL,99.41245593419507,200,901101
55,IBM,901101,BUY,99.17743830787309,2700,901101
56,IBM,901101,BUY,99.17743830787309,2700,901101
57,IBM,901101,BUY,99.17743830787309,2700,901101
58,IBM,901101,SEL,98.94242068155111,4000,901101
59,IBM,901101,SEL,98.94242068155111,4000,901101
60,IBM,901101,SEL,98.94242068155111,4000,901101
61,IBM,901101,SEL,98.94242068155111,5000,901101
62,IBM,901101,BUY,98.70740305522914,2200,901101
63,IBM,901101,BUY,98.94242068155111,4000,901101
64,IBM,901101,SEL,98.94242068155111,1446,901101
65,IBM,901101,SEL,98.94242068155111,1446,901101
66,IBM,901101,BUY,98.94242068155111,500,901101
67,IBM,901101,SEL,99.64747356051704,500,901101
68,IBM,901101,SEL,98.94242068155111,500,901101
69,IBM,901101,BUY,98.82491186839013,3200,901101
70,IBM,901101,BUY,98.82491186839013,3200,901101
71,IBM,901101,SEL,99.29494712103408,5000,901101
72,IBM,901101,SEL,99.17743830787309,2200,901101
73,IBM,901101,SEL,99.17743830787309,2200,901101
