,Symbol,Date,Side,Price,Quantity,Order date
107,IBM,910121,SEL,101.91082802547771,300,910118
108,IBM,910121,BUY,81.52866242038216,100,910110
109,IBM,910121,SEL,104.56475583864119,519,910118
110,IBM,910121,SEL,101.91082802547771,200,901219
111,IBM,910121,BUY,79.29936305732484,100,901011
112,IBM,910121,BUY,93.41825902335457,100,910118
113,IBM,910121,BUY,93.63057324840764,500,910117
114,IBM,910121,SEL,101.91082802547771,200,900814
115,IBM,910121,SEL,101.91082802547771,300,901213
116,IBM,910121,SEL,101.91082802547771,100,910104
117,IBM,910121,SEL,101.91082802547771,100,900723
118,IBM,910121,SEL,101.91082802547771,100,910103
119,IBM,910121,SEL,101.69851380042464,200,901114
120,IBM,910121,SEL,101.91082802547771,150,910117
121,IBM,910121,SEL,101.91082802547771,516,910118
122,IBM,910121,BUY,89.171974522293,100,910110
123,IBM,910121,SEL,102.65392781316348,100,900911
124,IBM,910121,SEL,101.06157112526539,252,910107
125,IBM,910121,SEL,105.30785562632697,100,900604
126,IBM,910121,SEL,101.91082802547771,100,910117
127,IBM,910121,SEL,101.91082802547771,300,901213
128,IBM,910121,SEL,101.91082802547771,300,901213
129,IBM,910121,SEL,101.91082802547771,200,901213
130,IBM,910121,SEL,101.06157112526539,100,901214
131,IBM,910121,BUY,87.47346072186836,200,910114
132,IBM,910121,SEL,101.06157112526539,200,901119
133,IBM,910121,SEL,101.06157112526539,1525,901115
134,IBM,910121,BUY,81.74097664543524,100,901220
135,IBM,910121,SEL,101.91082802547771,337,910102
136,IBM,910121,BUY,89.59660297239915,100,910115
137,IBM,910121,SEL,101.91082802547771,250,901210
138,IBM,910121,SEL,101.91082802547771,100,910117
139,IBM,910121,SEL,101.06157112526539,100,910117
140,IBM,910121,SEL,101.91082802547771,100,910117
141,IBM,910121,SEL,101.91082802547771,100,901119
142,IBM,910121,SEL,101.91082802547771,100,900810
143,IBM,910121,SEL,101.06157112526539,100,901119
144,IBM,910121,SEL,101.91082802547771,129,900926
145,IBM,910121,SEL,101.91082802547771,1000,910117
146,IBM,910121,BUY,80.46709129511677,100,901015
147,IBM,910121,SEL,101.91082802547771,100,910118
148,IBM,910121,SEL,101.91082802547771,151,910118
149,IBM,910121,SEL,101.91082802547771,200,910117
150,IBM,910121,SEL,101.91082802547771,100,901113
151,IBM,910121,SEL,101.06157112526539,100,910118
152,IBM,910121,SEL,101.91082802547771,400,901218
153,IBM,910121,SEL,101.91082802547771,200,901114
154,IBM,910121,SEL,101.91082802547771,400,910117
155,IBM,910121,SEL,101.91082802547771,100,910117
156,IBM,910121,SEL,101.91082802547771,300,901116
157,IBM,910121,SEL,101.91082802547771,100,901129
158,IBM,910121,SEL,101.91082802547771,100,910117
159,IBM,910121,SEL,101.91082802547771,100,901024
160,IBM,910121,SEL,101.91082802547771,100,910117
161,IBM,910121,SEL,101.91082802547771,300,901206
162,IBM,910121,SEL,101.91082802547771,100,901203
163,IBM,910121,SEL,101.91082802547771,100,901115
164,IBM,910121,SEL,103.60934182590233,100,901119
165,IBM,910121,SEL,101.91082802547771,100,901221
166,IBM,910121,SEL,101.91082802547771,300,900904
167,IBM,910121,SEL,101.91082802547771,500,910117
168,IBM,910121,BUY,80.67940552016985,100,910117
169,IBM,910121,SEL,101.91082802547771,100,910118
170,IBM,910121,SEL,101.91082802547771,100,900725
171,IBM,910121,SEL,101.91082802547771,310,901220
172,IBM,910121,SEL,101.91082802547771,229,910118
173,IBM,910121,SEL,101.91082802547771,150,901219
174,IBM,910121,BUY,95.54140127388536,361,910118
175,IBM,910121,SEL,101.91082802547771,200,901126
176,IBM,910121,SEL,101.91082802547771,500,910117
177,IBM,910121,BUY,95.54140127388536,213,910118
178,IBM,910121,BUY,86.62420382165605,200,910115
179,IBM,910121,SEL,101.91082802547771,100,901206
180,IBM,910121,SEL,101.91082802547771,250,910102
181,IBM,910121,SEL,101.91082802547771,200,910116
182,IBM,910121,BUY,83.2271762208068,300,901106
183,IBM,910121,SEL,101.91082802547771,1000,901228
184,IBM,910121,SEL,101.06157112526539,100,901114
185,IBM,910121,SEL,101.91082802547771,100,910118
186,IBM,910121,SEL,101.91082802547771,100,910117
187,IBM,910121,SEL,101.48619957537154,136,910118
188,IBM,910121,SEL,101.91082802547771,500,901119
189,IBM,910121,SEL,101.91082802547771,150,901217
190,IBM,910121,SEL,101.06157112526539,298,910118
191,IBM,910121,BUY,84.92569002123142,100,901120
192,IBM,910121,SEL,101.91082802547771,100,901009
193,IBM,910121,SEL,101.91082802547771,100,900807
194,IBM,910121,SEL,101.80467091295117,100,910118
195,IBM,910121,BUY,95.54140127388536,181,910118
196,IBM,910121,SEL,101.91082802547771,200,910117
197,IBM,910121,SEL,101.91082802547771,100,900726
198,IBM,910121,SEL,101.06157112526539,300,910107
199,IBM,910121,SEL,100.63694267515923,200,910118
200,IBM,910121,BUY,76.43312101910828,1000,910115
201,IBM,910121,SEL,100.95541401273886,100,910118
202,IBM,910121,SEL,101.80467091295117,1000,910121
203,IBM,910121,SEL,101.91082802547771,3430,910121
204,IBM,910121,SEL,101.91082802547771,3430,910121
205,IBM,910121,SEL,100.0,500,910121
206,IBM,910121,SEL,100.21231422505308,2000,910121
207,IBM,910121,SEL,99.36305732484077,1000,910121
208,IBM,910121,SEL,99.25690021231422,400,910121
209,IBM,910121,BUY,99.15074309978769,200,910121
210,IBM,910121,SEL,99.25690021231422,2000,910121
211,IBM,910121,SEL,99.25690021231422,2000,910121
212,IBM,910121,BUY,99.4692144373673,400,910121
213,IBM,910121,BUY,99.57537154989384,3000,910121
214,IBM,910121,BUY,99.36305732484077,2000,910121
215,IBM,910121,SEL,99.68152866242038,3500,910121
216,IBM,910121,BUY,99.25690021231422,2300,910121
217,IBM,910121,SEL,99.36305732484077,1100,910121
218,IBM,910121,SEL,99.36305732484077,200,910121
219,IBM,910121,SEL,99.78768577494692,1000,910121
220,IBM,910121,BUY,99.36305732484077,3000,910121
221,IBM,910121,BUY,99.36305732484077,3000,910121
222,IBM,910121,BUY,99.36305732484077,1000,910121
223,IBM,910121,BUY,99.36305732484077,2300,910121
224,IBM,910121,BUY,99.36305732484077,2300,910121
225,IBM,910121,BUY,99.36305732484077,2300,910121
226,IBM,910121,BUY,99.36305732484077,2300,910121
227,IBM,910121,SEL,99.57537154989384,2000,910121
228,IBM,910121,BUY,99.4692144373673,300,910121
229,IBM,910121,BUY,99.36305732484077,2000,910121
230,IBM,910121,BUY,99.36305732484077,2000,910121
231,IBM,910121,BUY,99.36305732484077,2000,910121
232,IBM,910121,BUY,99.68152866242038,1000,910121
233,IBM,910121,SEL,99.78768577494692,2000,910121
234,IBM,910121,SEL,99.78768577494692,2000,910121
235,IBM,910121,BUY,99.68152866242038,3300,910121
236,IBM,910121,SEL,99.15074309978769,100,910121
237,IBM,910121,BUY,99.78768577494692,5000,910121
238,IBM,910121,BUY,99.78768577494692,5000,910121
239,IBM,910121,BUY,99.68152866242038,5000,910121
240,IBM,910121,SEL,101.27388535031847,1300,910121
241,IBM,910121,SEL,99.68152866242038,700,910121
242,IBM,910121,BUY,99.68152866242038,1500,910121
243,IBM,910121,SEL,99.89384288747345,1012,910121
244,IBM,910121,SEL,99.89384288747345,1012,910121
245,IBM,910121,SEL,99.89384288747345,1500,910121
246,IBM,910121,SEL,99.89384288747345,1500,910121
247,IBM,910121,SEL,99.89384288747345,1500,910121
248,IBM,910121,SEL,99.89384288747345,1500,910121
249,IBM,910121,SEL,100.0,2900,910121
250,IBM,910121,SEL,100.10615711252655,2000,910121
251,IBM,910121,SEL,100.10615711252655,1000,910121
252,IBM,910121,SEL,100.10615711252655,1000,910121
253,IBM,910121,SEL,100.42462845010616,1000,910121
254,IBM,910121,SEL,100.42462845010616,1000,910121
255,IBM,910121,SEL,100.5307855626327,500,910121
256,IBM,910121,SEL,100.63694267515923,2900,910121
257,IBM,910121,SEL,100.63694267515923,2900,910121
258,IBM,910121,SEL,100.74309978768578,1000,910121
259,IBM,910121,SEL,100.63694267515923,200,910121
260,IBM,910121,BUY,100.5307855626327,1000,910121
261,IBM,910121,BUY,100.5307855626327,1000,910121
262,IBM,910121,SEL,100.63694267515923,1975,910121
263,IBM,910121,SEL,100.74309978768578,5000,910121
264,IBM,910121,BUY,100.42462845010616,1000,910121
265,IBM,910121,SEL,100.63694267515923,1169,910121
266,IBM,910121,BUY,100.42462845010616,1000,910121
267,IBM,910121,SEL,101.27388535031847,500,910121
268,IBM,910121,BUY,100.42462845010616,1500,910121
269,IBM,910121,BUY,100.42462845010616,1500,910121
270,IBM,910121,BUY,100.42462845010616,1500,910121
271,IBM,910121,BUY,100.42462845010616,1500,910121
272,IBM,910121,BUY,100.42462845010616,1500,910121
273,IBM,910121,SEL,100.5307855626327,2000,910121
274,IBM,910121,SEL,100.5307855626327,2000,910121
275,IBM,910121,SEL,100.42462845010616,1975,910121
276,IBM,910121,SEL,100.42462845010616,1975,910121
277,IBM,910121,BUY,100.95541401273886,1300,910121
278,IBM,910121,SEL,100.95541401273886,500,910121
279,IBM,910121,BUY,101.16772823779193,2000,910121
280,IBM,910121,BUY,101.16772823779193,2000,910121
281,IBM,910121,BUY,101.16772823779193,2000,910121
282,IBM,910121,SEL,101.48619957537154,2000,910121
283,IBM,910121,SEL,101.06157112526539,1200,910121
284,IBM,910121,SEL,101.91082802547771,10000,910121
285,IBM,910121,SEL,101.91082802547771,10000,910121
286,IBM,910121,SEL,101.91082802547771,2000,910121
287,IBM,910121,SEL,101.91082802547771,1000,910121
288,IBM,910121,BUY,101.80467091295117,1000,910121
289,IBM,910121,BUY,101.80467091295117,1000,910121
290,IBM,910121,BUY,101.80467091295117,500,910121
291,IBM,910121,BUY,101.91082802547771,1000,910121
292,IBM,910121,BUY,101.91082802547771,1000,910121
293,IBM,910121,SEL,102.01698513800424,300,910121
294,IBM,910121,SEL,101.69851380042464,1000,910121
295,IBM,910121,BUY,101.69851380042464,1000,910121
296,IBM,910121,BUY,101.69851380042464,1000,910121
297,IBM,910121,BUY,101.69851380042464,1000,910121
298,IBM,910121,BUY,101.69851380042464,1000,910121
