,Symbol,Date,Side,Price,Quantity,Order date
111543,IBM,901102,SEL,108.0,200,901031
111544,IBM,901102,SEL,108.0,100,901026
111545,IBM,901102,BUY,97.25,100,901015
111546,IBM,901102,SEL,108.0,300,901101
111547,IBM,901102,SEL,110.5,300,901029
111548,IBM,901102,SEL,110.0,100,901008
111549,IBM,901102,BUY,95.875,100,900823
111550,IBM,901102,SEL,108.25,300,901026
111551,IBM,901102,SEL,123.5,1000,901001
111552,IBM,901102,SEL,108.0,1000,901029
111553,IBM,901102,SEL,112.0,100,901003
111554,IBM,901102,SEL,110.0,100,901022
111555,IBM,901102,SEL,120.0,100,901001
111556,IBM,901102,SEL,108.5,3000,901031
111557,IBM,901102,SEL,109.875,100,901011
111558,IBM,901102,SEL,108.0,552,901101
111559,IBM,901102,SEL,108.25,100,901030
111560,IBM,901102,SEL,108.25,1500,901030
111561,IBM,901102,BUY,89.0,150,901001
111562,IBM,901102,SEL,108.0,100,901101
111563,IBM,901102,SEL,125.0,307,900718
111564,IBM,901102,SEL,108.5,100,901026
111565,IBM,901102,BUY,89.0,125,901001
111566,IBM,901102,SEL,112.0,200,901005
111567,IBM,901102,BUY,94.5,100,901017
111568,IBM,901102,SEL,111.0,100,901019
111569,IBM,901102,SEL,118.0,300,901003
111570,IBM,901102,SEL,108.0,100,901031
111571,IBM,901102,SEL,112.0,500,901002
111572,IBM,901102,SEL,108.0,1000,901026
111573,IBM,901102,SEL,107.875,100,901030
111574,IBM,901102,BUY,97.0,100,901030
111575,IBM,901102,SEL,115.0,400,901002
111576,IBM,901102,SEL,128.0,100,900713
111577,IBM,901102,BUY,96.0,100,901025
111578,IBM,901102,SEL,113.5,100,901001
111579,IBM,901102,SEL,108.0,100,901030
111580,IBM,901102,SEL,110.0,100,901022
111581,IBM,901102,SEL,108.0,700,901029
111582,IBM,901102,SEL,108.0,100,901031
111583,IBM,901102,SEL,110.0,100,901026
111584,IBM,901102,SEL,111.0,100,901022
111585,IBM,901102,SEL,108.5,100,901025
111586,IBM,901102,SEL,110.0,100,901026
111587,IBM,901102,SEL,114.75,100,900920
111588,IBM,901102,SEL,107.75,4100,901102
111589,IBM,901102,SEL,107.75,4100,901102
111590,IBM,901102,BUY,107.25,10000,901102
111591,IBM,901102,SEL,108.0,5000,901102
111592,IBM,901102,SEL,107.375,4000,901102
111593,IBM,901102,SEL,107.375,500,901102
111594,IBM,901102,SEL,107.0,1000,901102
111595,IBM,901102,BUY,107.5,3000,901102
111596,IBM,901102,BUY,107.375,500,901102
111597,IBM,901102,SEL,107.375,3000,901102
111598,IBM,901102,SEL,107.5,5000,901102
111599,IBM,901102,SEL,107.5,5000,901102
111600,IBM,901102,BUY,107.75,5000,901102
111601,IBM,901102,BUY,107.75,4800,901102
111602,IBM,901102,BUY,107.75,4800,901102
111603,IBM,901102,BUY,107.75,4800,901102
111604,IBM,901102,BUY,107.75,4800,901102
111605,IBM,901102,BUY,107.75,4800,901102
111606,IBM,901102,BUY,107.75,4800,901102
111607,IBM,901102,SEL,107.875,1000,901102
111608,IBM,901102,SEL,107.875,1000,901102
111609,IBM,901102,SEL,107.875,1000,901102
111610,IBM,901102,SEL,107.75,3000,901102
111611,IBM,901102,SEL,108.0,1500,901102
111612,IBM,901102,SEL,108.0,1500,901102
111613,IBM,901102,BUY,107.625,4900,901102
111614,IBM,901102,BUY,107.625,4900,901102
111615,IBM,901102,BUY,107.625,4900,901102
111616,IBM,901102,SEL,107.75,350,901102
111617,IBM,901102,SEL,107.625,3000,901102
111618,IBM,901102,BUY,107.625,5000,901102
111619,IBM,901102,BUY,107.625,5000,901102
111620,IBM,901102,SEL,107.75,1200,901102
111621,IBM,901102,SEL,107.75,1200,901102
111622,IBM,901102,BUY,107.75,3000,901102
111623,IBM,901102,SEL,108.25,1500,901102
111624,IBM,901102,BUY,107.875,2000,901102
111625,IBM,901102,BUY,107.75,9000,901102
111626,IBM,901102,BUY,107.75,9000,901102
111627,IBM,901102,BUY,107.75,9000,901102
111628,IBM,901102,BUY,107.75,9000,901102
111629,IBM,901102,BUY,107.75,9000,901102
111630,IBM,901102,SEL,107.75,300,901102
111631,IBM,901102,SEL,108.375,3000,901102
111632,IBM,901102,SEL,108.375,3000,901102
111633,IBM,901102,SEL,108.125,1000,901102
111634,IBM,901102,SEL,108.25,3100,901102
111635,IBM,901102,BUY,107.625,5000,901102
111636,IBM,901102,BUY,107.625,5000,901102
111637,IBM,901102,BUY,107.625,5000,901102
111638,IBM,901102,SEL,108.25,500,901102
111639,IBM,901102,BUY,108.125,2000,901102
111640,IBM,901102,BUY,108.125,2000,901102
111641,IBM,901102,BUY,108.125,2000,901102
111642,IBM,901102,BUY,108.125,4000,901102
111643,IBM,901102,BUY,108.125,4000,901102
111644,IBM,901102,BUY,108.125,4000,901102
111645,IBM,901102,BUY,108.125,4000,901102
111646,IBM,901102,BUY,108.125,4000,901102
111647,IBM,901102,BUY,108.25,5000,901102
111648,IBM,901102,BUY,108.25,5000,901102
111649,IBM,901102,BUY,108.25,5000,901102
111650,IBM,901102,BUY,108.25,5000,901102
111651,IBM,901102,BUY,108.125,3000,901102
111652,IBM,901102,BUY,108.25,400,901102
111653,IBM,901102,SEL,108.375,2000,901102
111654,IBM,901102,SEL,108.25,1600,901102
111655,IBM,901102,BUY,108.0,1000,901102
111656,IBM,901102,BUY,108.0,1000,901102
111657,IBM,901102,SEL,108.25,900,901102
111658,IBM,901102,SEL,108.25,5000,901102
111659,IBM,901102,SEL,108.125,400,901102
111660,IBM,901102,BUY,108.0,749,901102
111661,IBM,901102,BUY,107.75,1500,901102
111662,IBM,901102,BUY,107.875,5000,901102
111663,IBM,901102,BUY,107.875,2000,901102
111664,IBM,901102,SEL,108.0,5000,901102
111665,IBM,901102,SEL,108.0,5000,901102
111666,IBM,901102,SEL,108.0,5000,901102
111667,IBM,901102,SEL,108.0,5000,901102
111668,IBM,901102,SEL,108.5,1000,901102
111669,IBM,901102,BUY,107.75,2500,901102
111670,IBM,901102,BUY,107.75,500,901102
111671,IBM,901102,SEL,108.25,1000,901102
111672,IBM,901102,SEL,108.125,3600,901102
111673,IBM,901102,SEL,108.125,3600,901102
111674,IBM,901102,SEL,108.375,3000,901102
111675,IBM,901102,BUY,107.75,2000,901102
111676,IBM,901102,BUY,107.75,2000,901102
111677,IBM,901102,BUY,107.75,2000,901102
111678,IBM,901102,BUY,107.75,2000,901102
111679,IBM,901102,SEL,108.375,5000,901102
111680,IBM,901102,SEL,107.75,5000,901102
111681,IBM,901102,SEL,107.75,5000,901102
111682,IBM,901102,BUY,108.0,5000,901102
111683,IBM,901102,BUY,108.125,1500,901102
111684,IBM,901102,BUY,108.125,1500,901102
111685,IBM,901102,SEL,108.5,1000,901102
111686,IBM,901102,BUY,108.25,1000,901102
111687,IBM,901102,BUY,108.25,1000,901102
111688,IBM,901102,BUY,108.25,1000,901102
111689,IBM,901102,BUY,108.25,1000,901102
111690,IBM,901102,SEL,108.25,1000,901102
111691,IBM,901102,SEL,108.25,1000,901102
111692,IBM,901102,SEL,108.25,1000,901102
111693,IBM,901102,SEL,108.25,600,901102
111694,IBM,901105,BUY,93.75,100,900821
111695,IBM,901105,BUY,93.75,100,901015
111696,IBM,901105,BUY,93.75,1000,900823
111697,IBM,901105,SEL,111.125,200,901002
111698,IBM,901105,BUY,96.75,100,901018
111699,IBM,901105,BUY,93.75,100,900822
111700,IBM,901105,BUY,95.75,800,901015
111701,IBM,901105,SEL,312.5,100,901102
111702,IBM,901105,BUY,93.875,100,900823
111703,IBM,901105,BUY,88.75,100,900904
111704,IBM,901105,BUY,98.75,100,901101
111705,IBM,901105,BUY,96.75,100,901018
111706,IBM,901105,BUY,95.75,100,901015
111707,IBM,901105,BUY,93.75,100,901015
111708,IBM,901105,BUY,93.75,1000,901011
111709,IBM,901105,BUY,98.75,100,901017
111710,IBM,901105,BUY,93.625,500,900823
111711,IBM,901105,BUY,93.75,100,900824
111712,IBM,901105,BUY,93.75,100,900824
111713,IBM,901105,BUY,93.25,100,901025
111714,IBM,901105,BUY,95.25,200,901015
111715,IBM,901105,BUY,93.75,500,901011
111716,IBM,901105,SEL,120.0,300,901003
111717,IBM,901105,BUY,93.75,100,901018
111718,IBM,901105,BUY,92.75,200,900827
111719,IBM,901105,BUY,97.75,100,901018
111720,IBM,901105,BUY,88.75,1000,901003
111721,IBM,901105,SEL,109.0,3000,901031
111722,IBM,901105,BUY,97.75,100,901102
111723,IBM,901105,BUY,94.75,200,901002
111724,IBM,901105,BUY,94.75,100,900823
111725,IBM,901105,BUY,93.75,1000,901016
111726,IBM,901105,BUY,91.75,1000,900824
111727,IBM,901105,BUY,98.75,100,901023
111728,IBM,901105,BUY,83.75,1000,901003
111729,IBM,901105,BUY,94.25,100,901101
111730,IBM,901105,SEL,125.0,200,900427
111731,IBM,901105,BUY,88.75,100,901016
111732,IBM,901105,BUY,94.75,100,901016
111733,IBM,901105,SEL,109.0,100,901029
111734,IBM,901105,BUY,92.75,100,900824
111735,IBM,901105,BUY,91.75,100,900823
111736,IBM,901105,BUY,93.75,100,901015
111737,IBM,901105,BUY,94.875,200,900824
111738,IBM,901105,SEL,112.0,500,901003
111739,IBM,901105,BUY,98.75,100,901018
111740,IBM,901105,BUY,93.75,200,901015
111741,IBM,901105,BUY,93.75,100,900823
111742,IBM,901105,BUY,93.75,100,900821
111743,IBM,901105,BUY,94.75,200,901015
111744,IBM,901105,BUY,98.75,100,901030
111745,IBM,901105,BUY,93.75,100,901016
111746,IBM,901105,BUY,94.0,100,901016
111747,IBM,901105,BUY,97.875,100,901018
111748,IBM,901105,SEL,110.0,100,901005
111749,IBM,901105,BUY,97.75,100,901017
111750,IBM,901105,BUY,93.75,100,901011
111751,IBM,901105,SEL,112.5,3000,901022
111752,IBM,901105,BUY,97.75,300,901029
111753,IBM,901105,BUY,94.75,500,901016
111754,IBM,901105,BUY,94.75,200,900824
111755,IBM,901105,BUY,96.75,100,901018
111756,IBM,901105,BUY,93.75,100,901015
111757,IBM,901105,BUY,104.0,100,901029
111758,IBM,901105,BUY,95.75,200,901016
111759,IBM,901105,BUY,94.75,200,901015
111760,IBM,901105,SEL,311.5,100,901102
111761,IBM,901105,BUY,93.75,100,901011
111762,IBM,901105,BUY,93.875,100,900905
111763,IBM,901105,BUY,91.75,100,901015
111764,IBM,901105,SEL,111.0,3000,901031
111765,IBM,901105,BUY,97.75,100,901022
111766,IBM,901105,BUY,93.75,200,901011
111767,IBM,901105,BUY,97.75,100,901024
111768,IBM,901105,SEL,111.0,100,901002
111769,IBM,901105,BUY,102.5,500,901025
111770,IBM,901105,BUY,93.75,100,900822
111771,IBM,901105,BUY,94.75,1500,901101
111772,IBM,901105,BUY,88.75,200,900824
111773,IBM,901105,SEL,122.0,100,900720
111774,IBM,901105,SEL,109.5,1000,901102
111775,IBM,901105,BUY,93.75,100,900822
111776,IBM,901105,BUY,100.75,200,901031
111777,IBM,901105,BUY,93.75,500,901003
111778,IBM,901105,BUY,97.125,1000,901016
111779,IBM,901105,BUY,94.75,100,900823
111780,IBM,901105,BUY,98.75,200,901017
111781,IBM,901105,BUY,94.75,400,901030
111782,IBM,901105,BUY,97.5,500,901029
111783,IBM,901105,BUY,93.5,100,900807
111784,IBM,901105,SEL,122.0,100,900719
111785,IBM,901105,SEL,109.0,350,901102
111786,IBM,901105,SEL,115.0,300,901002
111787,IBM,901105,BUY,96.75,1000,901017
111788,IBM,901105,BUY,94.75,100,901016
111789,IBM,901105,BUY,93.75,3000,900823
111790,IBM,901105,SEL,109.5,200,901102
111791,IBM,901105,BUY,96.75,200,901016
111792,IBM,901105,BUY,99.75,100,901031
111793,IBM,901105,BUY,98.25,1000,901018
111794,IBM,901105,BUY,98.75,100,901023
111795,IBM,901105,BUY,93.75,100,900904
111796,IBM,901105,BUY,97.625,100,901022
111797,IBM,901105,BUY,94.75,1000,901012
111798,IBM,901105,BUY,96.75,100,901016
111799,IBM,901105,BUY,70.75,1000,900824
111800,IBM,901105,SEL,110.0,500,901003
111801,IBM,901105,BUY,90.5,100,900906
111802,IBM,901105,BUY,95.75,100,901015
111803,IBM,901105,BUY,101.75,500,901023
111804,IBM,901105,BUY,94.75,200,901018
111805,IBM,901105,BUY,88.75,500,900919
111806,IBM,901105,BUY,94.75,100,900924
111807,IBM,901105,BUY,94.75,200,901015
111808,IBM,901105,BUY,99.75,100,901018
111809,IBM,901105,BUY,83.75,100,901015
111810,IBM,901105,BUY,93.75,100,900904
111811,IBM,901105,BUY,94.75,600,901018
111812,IBM,901105,BUY,94.75,100,901018
111813,IBM,901105,BUY,96.75,100,901022
111814,IBM,901105,BUY,88.875,100,900822
111815,IBM,901105,BUY,98.625,100,901017
111816,IBM,901105,BUY,95.75,100,901016
111817,IBM,901105,BUY,96.75,500,901030
111818,IBM,901105,BUY,78.75,2000,901003
111819,IBM,901105,BUY,94.75,100,901026
111820,IBM,901105,BUY,97.125,1000,901017
111821,IBM,901105,SEL,313.5,100,901102
111822,IBM,901105,BUY,93.75,100,901011
111823,IBM,901105,BUY,98.125,100,901031
111824,IBM,901105,BUY,93.75,100,900824
111825,IBM,901105,SEL,113.0,300,901002
111826,IBM,901105,BUY,93.75,100,901015
111827,IBM,901105,BUY,96.875,100,901031
111828,IBM,901105,SEL,112.0,100,901005
111829,IBM,901105,BUY,100.75,1350,901030
111830,IBM,901105,BUY,97.875,100,901018
111831,IBM,901105,BUY,107.0,10000,901105
111832,IBM,901105,BUY,107.0,10000,901105
111833,IBM,901105,BUY,107.0,10000,901105
111834,IBM,901105,BUY,107.0,10000,901105
111835,IBM,901105,BUY,107.0,10000,901105
111836,IBM,901105,BUY,107.0,10000,901105
111837,IBM,901105,SEL,107.625,3400,901105
111838,IBM,901105,SEL,107.625,3400,901105
111839,IBM,901105,SEL,107.625,3400,901105
111840,IBM,901105,BUY,107.625,1000,901105
111841,IBM,901105,SEL,107.5,5000,901105
111842,IBM,901105,SEL,107.5,5000,901105
111843,IBM,901105,SEL,107.5,5000,901105
111844,IBM,901105,SEL,107.5,5000,901105
111845,IBM,901105,BUY,107.625,3000,901105
111846,IBM,901105,BUY,107.625,3000,901105
111847,IBM,901105,BUY,107.625,3000,901105
111848,IBM,901105,BUY,107.625,3000,901105
111849,IBM,901105,BUY,107.625,3000,901105
111850,IBM,901105,BUY,107.125,3700,901105
111851,IBM,901105,BUY,107.125,3700,901105
111852,IBM,901105,SEL,107.625,1000,901105
111853,IBM,901105,BUY,107.75,1000,901105
111854,IBM,901105,BUY,107.75,1000,901105
111855,IBM,901105,BUY,107.75,1000,901105
111856,IBM,901105,SEL,107.75,2000,901105
111857,IBM,901105,SEL,107.75,200,901105
111858,IBM,901105,BUY,107.75,2500,901105
111859,IBM,901105,SEL,107.75,2500,901105
111860,IBM,901105,SEL,107.875,2700,901105
111861,IBM,901105,SEL,107.875,2700,901105
111862,IBM,901105,BUY,107.75,1000,901105
111863,IBM,901105,BUY,107.75,1000,901105
111864,IBM,901105,BUY,107.875,4700,901105
111865,IBM,901105,BUY,107.875,4700,901105
111866,IBM,901105,BUY,107.875,4700,901105
111867,IBM,901105,BUY,107.875,2000,901105
111868,IBM,901105,BUY,107.75,2000,901105
111869,IBM,901105,BUY,107.75,2000,901105
111870,IBM,901105,BUY,107.75,2000,901105
111871,IBM,901105,BUY,107.75,2000,901105
111872,IBM,901105,BUY,107.75,2000,901105
111873,IBM,901105,BUY,107.875,1000,901105
111874,IBM,901105,BUY,107.5,1000,901105
111875,IBM,901105,BUY,107.5,1000,901105
111876,IBM,901105,SEL,107.875,1000,901105
111877,IBM,901105,BUY,107.375,2000,901105
111878,IBM,901105,SEL,107.5,1902,901105
111879,IBM,901105,SEL,107.5,1902,901105
111880,IBM,901105,SEL,107.375,700,901105
111881,IBM,901105,BUY,107.25,1000,901105
111882,IBM,901105,BUY,107.25,1000,901105
111883,IBM,901105,SEL,107.0,700,901105
111884,IBM,901105,SEL,107.0,700,901105
111885,IBM,901105,BUY,107.0,5000,901105
111886,IBM,901105,BUY,107.0,5000,901105
111887,IBM,901105,SEL,107.25,5100,901105
111888,IBM,901105,SEL,107.25,5100,901105
111889,IBM,901105,SEL,107.25,5100,901105
111890,IBM,901105,BUY,107.0,1000,901105
111891,IBM,901105,BUY,107.0,1000,901105
111892,IBM,901105,BUY,107.0,1000,901105
111893,IBM,901105,BUY,107.125,2000,901105
111894,IBM,901105,BUY,107.125,2000,901105
111895,IBM,901105,SEL,107.125,900,901105
111896,IBM,901105,BUY,107.125,5000,901105
111897,IBM,901105,BUY,107.125,5000,901105
111898,IBM,901105,SEL,107.25,500,901105
111899,IBM,901105,SEL,107.25,134,901105
111900,IBM,901105,SEL,107.75,2000,901105
111901,IBM,901105,SEL,107.375,1000,901105
111902,IBM,901105,SEL,108.0,1000,901105
111903,IBM,901105,SEL,107.875,1300,901105
111904,IBM,901105,BUY,108.0,3000,901105
111905,IBM,901105,BUY,107.875,600,901105
111906,IBM,901105,SEL,108.0,2000,901105
111907,IBM,901105,SEL,108.0,2000,901105
111908,IBM,901105,SEL,108.0,2000,901105
111909,IBM,901105,SEL,107.875,600,901105
111910,IBM,901105,SEL,108.0,2000,901105
111911,IBM,901105,SEL,108.0,2000,901105
111912,IBM,901105,SEL,108.0,2000,901105
111913,IBM,901105,SEL,108.0,700,901105
111914,IBM,901105,SEL,108.0,100,901105
111915,IBM,901106,SEL,109.0,500,901031
111916,IBM,901106,SEL,109.0,100,901102
111917,IBM,901106,SEL,108.5,100,901105
111918,IBM,901106,BUY,93.75,1000,901016
111919,IBM,901106,BUY,96.75,100,901015
111920,IBM,901106,BUY,96.75,500,901024
111921,IBM,901106,SEL,112.0,1000,901105
111922,IBM,901106,SEL,109.0,1000,901026
111923,IBM,901106,SEL,109.0,400,901026
111924,IBM,901106,BUY,95.75,100,901015
111925,IBM,901106,BUY,91.75,100,901018
111926,IBM,901106,BUY,98.75,100,901031
111927,IBM,901106,BUY,93.75,100,900806
111928,IBM,901106,SEL,115.0,100,901025
111929,IBM,901106,BUY,90.75,200,900823
111930,IBM,901106,SEL,109.0,200,901101
111931,IBM,901106,BUY,93.75,500,900822
111932,IBM,901106,BUY,90.75,200,900823
111933,IBM,901106,SEL,120.0,500,901003
111934,IBM,901106,SEL,109.0,130,901029
111935,IBM,901106,SEL,109.0,200,901030
111936,IBM,901106,BUY,91.75,100,900824
111937,IBM,901106,BUY,95.25,200,901017
111938,IBM,901106,SEL,108.5,107,901105
111939,IBM,901106,BUY,96.0,100,901016
111940,IBM,901106,SEL,109.0,200,901102
111941,IBM,901106,SEL,109.0,235,901105
111942,IBM,901106,BUY,88.75,100,900810
111943,IBM,901106,BUY,93.75,200,901016
111944,IBM,901106,SEL,109.0,500,901102
111945,IBM,901106,BUY,93.75,100,900807
111946,IBM,901106,SEL,108.875,100,901105
111947,IBM,901106,BUY,96.75,300,901029
111948,IBM,901106,BUY,93.75,100,900824
111949,IBM,901106,SEL,124.0,300,900703
111950,IBM,901106,BUY,98.75,100,901022
111951,IBM,901106,SEL,109.0,400,901026
111952,IBM,901106,BUY,100.75,100,901019
111953,IBM,901106,BUY,94.75,100,900821
111954,IBM,901106,BUY,99.0,100,901024
111955,IBM,901106,SEL,108.5,1500,901105
111956,IBM,901106,BUY,93.75,100,900829
111957,IBM,901106,SEL,109.0,300,901105
111958,IBM,901106,BUY,92.75,100,900824
111959,IBM,901106,SEL,109.0,100,901105
111960,IBM,901106,SEL,110.0,100,901105
111961,IBM,901106,BUY,98.75,100,901101
111962,IBM,901106,SEL,109.0,100,901029
111963,IBM,901106,SEL,120.0,200,900724
111964,IBM,901106,BUY,96.75,100,901016
111965,IBM,901106,SEL,109.0,500,901025
111966,IBM,901106,SEL,109.875,100,901022
111967,IBM,901106,SEL,108.0,100,901105
111968,IBM,901106,SEL,125.0,170,900716
111969,IBM,901106,SEL,109.0,100,901101
111970,IBM,901106,BUY,93.75,100,901016
111971,IBM,901106,SEL,109.0,200,901105
111972,IBM,901106,BUY,95.25,400,901015
